step,speedX,speedY,angle,trackPos,distFromStart,distRaced,steer,accel,brake,gear,r_speed,r_safety,r_ttc,r_smooth,r_time,r_terminal,reward_total,terminal_reason
0,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,-0.6401734948158264,1.0,0.3926349878311157,1,0.0,0.0,0.0,-0.0,-1.0,0.0,-1.0,
1,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.7546118497848511,1.0,0.01468735933303833,1,0.0,0.0,0.0,-1.3947853446006775,-1.0,0.0,-1.4184356033802032,
2,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,-0.20758044719696045,1.0,0.0,1,0.0,0.0,0.0,-0.9621922969818115,-1.0,0.0,-1.2886576890945434,
3,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,-1.0,0.7836549878120422,0.0,1,0.0,0.0,0.0,-0.7924195528030396,-1.0,0.0,-1.2377258658409118,
4,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,-0.9028049111366272,0.04128670692443848,0.0,1,0.0,0.0,0.0,-0.0971950888633728,-1.0,0.0,-1.0291585266590118,
5,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.6643297672271729,0.8502830266952515,0.0,1,0.0,0.0,0.0,-1.5671346783638,-1.0,0.0,-1.47014040350914,
6,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.46705812215805054,1.0,0.0,1,0.0,0.0,0.0,-0.19727164506912231,-1.0,0.0,-1.0591814935207366,
7,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,-1.0,0.0,0.0,1,0.0,0.0,0.0,-1.4670581221580505,-1.0,0.0,-1.4401174366474152,
8,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,-0.013878680765628815,0.0,0.0,1,0.0,0.0,0.0,-0.9861213192343712,-1.0,0.0,-1.2958363957703114,
9,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,-0.6693074703216553,1.0,0.31458526849746704,1,0.0,0.0,0.0,-0.6554287895560265,-1.0,0.0,-1.196628636866808,
10,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,-0.9199159741401672,0.7896102070808411,0.0,1,0.0,0.0,0.0,-0.25060850381851196,-1.0,0.0,-1.0751825511455535,
11,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,-0.05982165038585663,1.0,0.0,1,0.0,0.0,0.0,-0.8600943237543106,-1.0,0.0,-1.2580282971262933,
