step,speedX,speedY,angle,trackPos,distFromStart,distRaced,steer,accel,brake,gear,r_speed,r_safety,r_ttc,r_terminal,reward_total,terminal_reason
0,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,-0.5001087784767151,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,
1,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.6256413459777832,1.0,0.0,1,0.0,0.0,0.0,0.0,0.0,
2,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,-0.02985084056854248,1.0,0.0,1,0.0,0.0,0.0,0.0,0.0,
3,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,-0.36378154158592224,1.0,0.0,1,0.0,0.0,0.0,0.0,0.0,
4,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,1.0,1.0,0.0,1,0.0,0.0,0.0,0.0,0.0,
5,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,-0.13119372725486755,0.9058243036270142,0.0,1,0.0,0.0,0.0,0.0,0.0,
6,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,1.0,0.21434158086776733,0.0,1,0.0,0.0,0.0,0.0,0.0,
7,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,-0.13529860973358154,0.05533766746520996,0.0,1,0.0,0.0,0.0,0.0,0.0,
8,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,-0.8485830426216125,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,
9,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.7821683883666992,1.0,0.0,1,0.0,0.0,0.0,0.0,0.0,
10,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,-0.7676200270652771,0.984493613243103,0.0,1,0.0,0.0,0.0,0.0,0.0,
11,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,-0.6690568923950195,0.35692858695983887,0.0,1,0.0,0.0,0.0,0.0,0.0,
12,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,-0.40841636061668396,1.0,0.0,1,0.0,0.0,0.0,0.0,0.0,
13,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,-0.00012412667274475098,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,
14,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,-1.0,0.17705059051513672,0.0,1,0.0,0.0,0.0,0.0,0.0,
15,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.2982087731361389,0.9194805026054382,0.0,1,0.0,0.0,0.0,0.0,0.0,
16,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,1.0,0.7081924080848694,0.0,1,0.0,0.0,0.0,0.0,0.0,
17,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,-0.23256036639213562,0.7609958648681641,0.0,1,0.0,0.0,0.0,0.0,0.0,
18,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,1.0,0.8307809233665466,0.0,1,0.0,0.0,0.0,0.0,0.0,
19,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,1.0,1.0,0.0,1,0.0,0.0,0.0,0.0,0.0,
20,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.8343360424041748,1.0,0.0,1,0.0,0.0,0.0,0.0,0.0,
21,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,-0.37658706307411194,1.0,0.0,1,0.0,0.0,0.0,0.0,0.0,
22,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,-1.0,1.0,0.0,1,0.0,0.0,0.0,0.0,0.0,
23,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,-0.8117852210998535,1.0,0.0,1,0.0,0.0,0.0,0.0,0.0,
24,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,-0.0640040934085846,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,
25,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,-1.0,1.0,0.0,1,0.0,0.0,0.0,0.0,0.0,
26,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.6807277202606201,0.13965767621994019,0.0,1,0.0,0.0,0.0,0.0,0.0,
27,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,-0.19335590302944183,0.5263867974281311,0.0,1,0.0,0.0,0.0,0.0,0.0,
28,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.8281328678131104,0.43393203616142273,0.0,1,0.0,0.0,0.0,0.0,0.0,
29,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0651959776878357,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,
30,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,-0.3907725512981415,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,
31,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.6195452213287354,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,
32,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.8294469118118286,1.0,0.0,1,0.0,0.0,0.0,0.0,0.0,
33,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,-1.0,1.0,0.0,1,0.0,0.0,0.0,0.0,0.0,
34,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.029076576232910156,1.0,0.0,1,0.0,0.0,0.0,0.0,0.0,
35,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,-0.17598821222782135,1.0,0.0,1,0.0,0.0,0.0,0.0,0.0,
36,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.00478479266166687,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,
37,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,-0.43471717834472656,0.029480338096618652,0.0,1,0.0,0.0,0.0,0.0,0.0,
38,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,-1.0,1.0,0.0,1,0.0,0.0,0.0,0.0,0.0,
39,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,-0.11317366361618042,0.8048150539398193,0.0,1,0.0,0.0,0.0,0.0,0.0,
40,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,-0.7733873128890991,1.0,0.0,1,0.0,0.0,0.0,0.0,0.0,
41,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,-0.7554196715354919,1.0,0.0,1,0.0,0.0,0.0,0.0,0.0,
42,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,-0.3921605944633484,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,
43,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,-1.0,0.6084704399108887,0.0,1,0.0,0.0,0.0,0.0,0.0,
44,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,-1.0,1.0,0.0,1,0.0,0.0,0.0,0.0,0.0,
45,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,-0.10535386204719543,1.0,0.0,1,0.0,0.0,0.0,0.0,0.0,
46,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,-0.11463624238967896,1.0,0.0,1,0.0,0.0,0.0,0.0,0.0,
47,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,-0.5354665517807007,1.0,0.0,1,0.0,0.0,0.0,0.0,0.0,
48,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,-1.0,0.735300600528717,0.0,1,0.0,0.0,0.0,0.0,0.0,
49,0.0665237,-0.0201348,7.65959e-05,0.333334,6351.65,0.0,0.8560948371887207,0.0,0.0,1,0.06652115208352107,0.0,0.0,0.0,0.06652115208352107,
50,-0.104082,0.00274435,7.85033e-05,0.333334,6351.65,-0.000488281,-1.0,0.0,0.0,1,-0.10407791428905228,0.0,0.0,0.0,-0.10407791428905228,
51,0.0604609,-0.0216778,0.000140492,0.333334,6351.65,-0.000488281,-0.5172094702720642,0.5425683259963989,0.0,1,0.06045665226694388,0.0,0.0,0.0,0.06045665226694388,
52,0.854979,-0.0408776,0.000319306,0.333314,6351.65,0.00244141,-0.14445576071739197,1.0,0.0,1,0.8548424564547761,0.0,0.0,0.0,0.8548424564547761,
53,1.10284,-0.0609612,0.000417058,0.333284,6351.66,0.00830078,-0.1234557032585144,0.3434770107269287,0.0,1,1.1026099299717607,0.0,0.0,0.0,1.1026099299717607,
54,1.35573,-0.0218918,0.000592534,0.333284,6351.67,0.015625,-0.1330576241016388,0.26726436614990234,0.0,1,1.3553281039675436,0.0,0.0,0.0,1.3553281039675436,
55,1.73841,-0.0771811,0.000897233,0.333253,6351.68,0.0244141,-1.0,0.31232938170433044,0.0,1,1.7376294209613767,0.0,0.0,0.0,1.7376294209613767,
56,2.4775,-0.0883913,0.00124771,0.333151,6351.69,0.0356445,0.3570782244205475,1.0,0.0,1,2.4759524711772496,0.0,0.0,0.0,2.4759524711772496,
57,2.63086,-0.0797849,0.00156099,0.33305,6351.7,0.050293,-0.17964236438274384,0.0,0.0,1,2.6288034224640193,0.0,0.0,0.0,2.6288034224640193,
58,2.68648,-0.177244,0.00206787,0.332938,6351.72,0.0654297,-0.6824759244918823,0.0,0.0,1,2.6836966124726107,0.0,0.0,0.0,2.6836966124726107,
59,3.34428,-0.341909,0.00356704,0.332704,6351.73,0.081543,-1.0,1.0,0.0,1,3.3382941464735736,0.0,0.0,0.0,3.3382941464735736,
60,4.21638,-0.504487,0.00644714,0.332236,6351.76,0.10498,-1.0,1.0,0.0,1,4.202700670173131,0.0,0.0,0.0,4.202700670173131,
61,5.12781,-0.532415,0.0091632,0.331727,6351.78,0.131348,-0.7568473815917969,1.0,0.0,1,5.104101479658915,0.0,0.0,0.0,5.104101479658915,
62,6.09715,-0.462226,0.0113629,0.331208,6351.81,0.163086,-0.3573218584060669,1.0,0.0,1,6.0621164785292345,0.0,0.0,0.0,6.0621164785292345,
63,7.0767,-0.260875,0.0123284,0.330812,6351.85,0.199707,-0.13668876886367798,1.0,0.0,1,7.032541125823747,0.0,0.0,0.0,7.032541125823747,
64,8.00871,-0.421895,0.0137275,0.330435,6351.89,0.242188,-1.0,1.0,0.0,1,7.952987357328044,0.0,0.0,0.0,7.952987357328044,
65,7.64489,-0.637527,0.0163587,0.329795,6351.94,0.285645,-0.5578967332839966,0.0013322234153747559,0.14078831672668457,1,7.5813396673842774,0.0,0.0,0.0,7.5813396673842774,
66,7.88131,-0.953287,0.0197933,0.32893,6351.98,0.329102,-1.0,0.4057645797729492,0.0,1,7.801772727640815,0.0,0.0,0.0,7.801772727640815,
67,7.92699,-0.937794,0.0238708,0.327882,6352.02,0.373047,-0.7464674711227417,0.0021646618843078613,0.0,1,7.830128836472309,0.0,0.0,0.0,7.830128836472309,
68,8.56383,-1.16086,0.0286506,0.326723,6352.07,0.418945,-1.0,1.0,0.0,1,8.437652750157957,0.0,0.0,0.0,8.437652750157957,
69,8.77434,-1.35023,0.0344127,0.325309,6352.12,0.466797,-1.0,0.0,0.0,1,8.618200508502253,0.0,0.0,0.0,8.618200508502253,
70,9.45322,-1.12689,0.039316,0.323834,6352.17,0.51709,1.0,1.0,0.0,1,9.260131266087376,0.0,0.0,0.0,9.260131266087376,
71,10.3132,-0.988133,0.04297,0.322511,6352.22,0.571777,-0.5939144492149353,1.0,0.0,1,10.08216929066967,0.0,0.0,0.0,10.08216929066967,
72,11.2327,-1.16232,0.0484961,0.320914,6352.29,0.637695,-0.7574688196182251,0.9465044736862183,0.0,1,10.947229333746728,0.0,0.0,0.0,10.947229333746728,
73,12.2057,-0.983426,0.0532764,0.319337,6352.35,0.702637,1.0,1.0,0.0,1,11.86339783217747,0.0,0.0,0.0,11.86339783217747,
74,13.0219,-0.50692,0.0555761,0.318005,6352.42,0.772949,0.3796162009239197,0.709735631942749,0.0,1,12.64012782474388,0.0,0.0,0.0,12.64012782474388,
75,13.0338,-0.55282,0.0574544,0.316917,6352.5,0.845215,-0.3437432050704956,0.0,0.0,1,12.638074960566875,0.0,0.0,0.0,12.638074960566875,
76,13.3289,-0.28349,0.0590175,0.315767,6352.57,0.917969,0.10709738731384277,0.339997798204422,0.0,1,12.912603130682651,0.0,0.0,0.0,12.912603130682651,
77,14.0327,-0.427346,0.0603431,0.31475,6352.65,0.993652,-0.36933356523513794,1.0,0.0,1,13.58402777854693,0.0,0.0,0.0,13.58402777854693,
78,14.1563,-1.03942,0.0645803,0.313255,6352.72,1.07227,-0.802815318107605,0.0,0.0,1,13.669998639718395,0.0,0.0,0.0,13.669998639718395,
79,14.7752,-1.00009,0.0696691,0.311342,6352.8,1.15186,0.10360342264175415,1.0,0.0,1,14.225085509919086,0.0,0.0,0.0,14.225085509919086,
80,15.6291,-0.943285,0.0735138,0.30946,6352.89,1.23584,-0.3954363465309143,1.0,0.0,1,15.012927042839728,0.0,0.0,0.0,15.012927042839728,
81,16.457,-1.1716,0.0789245,0.307365,6352.98,1.32471,-0.5707225799560547,0.8825972676277161,0.0,1,15.757014410218211,0.0,0.0,0.0,15.757014410218211,
82,17.2912,-1.40677,0.0862168,0.304862,6353.07,1.41748,-0.6529149413108826,1.0,0.0,1,16.482501298176015,0.0,0.0,0.0,16.482501298176015,
83,17.5863,-1.83449,0.0941818,0.301902,6353.17,1.51367,-1.0,0.19736391305923462,0.0,1,16.68142961768681,0.0,0.0,0.0,16.68142961768681,
84,17.8972,-2.12482,0.10343,0.298444,6353.26,1.61084,-1.0,0.9193982481956482,0.10597813129425049,1,16.877650937541574,0.0,0.0,0.0,16.877650937541574,
85,18.0415,-2.10128,0.1132,0.294629,6353.36,1.70898,-0.35196453332901,0.0,0.0,1,16.907059906931426,0.0,0.0,0.0,16.907059906931426,
86,18.6827,-1.51551,0.119571,0.291018,6353.46,1.80859,-0.32490405440330505,1.0,0.0,1,17.435008768401495,0.0,0.0,0.0,17.435008768401495,
87,19.558,-0.882288,0.121966,0.287793,6353.56,1.91357,0.3651443123817444,0.9690341949462891,0.0,1,18.222960063318503,0.0,0.0,0.0,18.222960063318503,
88,19.9471,-0.0194056,0.121129,0.285149,6353.67,2.02295,0.5203492641448975,0.15214323997497559,0.0,1,18.595810483707044,0.0,0.0,0.0,18.595810483707044,
