step,speedX,speedY,angle,trackPos,distFromStart,distRaced,steer,accel,brake,gear,r_speed,r_safety,r_ttc,r_time,r_terminal,reward_total,terminal_reason
0,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,-0.18392819166183472,0.07984904944896698,0.0,1,0.0,0.0,0.0,-1.0,0.0,-1.0,
1,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,-0.34438464045524597,0.43372100591659546,0.0,1,0.0,0.0,0.0,-1.0,0.0,-1.0,
2,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,-0.3693172335624695,0.7946015000343323,0.0,1,0.0,0.0,0.0,-1.0,0.0,-1.0,
3,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,-1.0,0.0,0.0,1,0.0,0.0,0.0,-1.0,0.0,-1.0,
4,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,-1.0,0.049415722489356995,0.6669350266456604,1,0.0,0.0,0.0,-1.0,0.0,-1.0,
5,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.9557322263717651,0.0,0.924379825592041,1,0.0,0.0,0.0,-1.0,0.0,-1.0,
6,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,1.0,0.0,0.41622620820999146,1,0.0,0.0,0.0,-1.0,0.0,-1.0,
7,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.5501878261566162,0.0,0.0,1,0.0,0.0,0.0,-1.0,0.0,-1.0,
8,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,-1.0,0.0,0.0,1,0.0,0.0,0.0,-1.0,0.0,-1.0,
9,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,-0.48940274119377136,0.8266269564628601,0.0,1,0.0,0.0,0.0,-1.0,0.0,-1.0,
10,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.4504624903202057,1.0,1.0,1,0.0,0.0,0.0,-1.0,0.0,-1.0,
11,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,-0.2482215017080307,1.0,0.17824475467205048,1,0.0,0.0,0.0,-1.0,0.0,-1.0,
12,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,-1.0,1.0,0.0,1,0.0,0.0,0.0,-1.0,0.0,-1.0,
13,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,-1.0,0.2070923000574112,0.0,1,0.0,0.0,0.0,-1.0,0.0,-1.0,
14,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.24191558361053467,0.0,0.35057422518730164,1,0.0,0.0,0.0,-1.0,0.0,-1.0,
15,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,-1.0,0.6961016654968262,0.11668378114700317,1,0.0,0.0,0.0,-1.0,0.0,-1.0,
16,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,-1.0,0.0,0.08989967405796051,1,0.0,0.0,0.0,-1.0,0.0,-1.0,
17,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,-0.9454644322395325,0.0,0.0,1,0.0,0.0,0.0,-1.0,0.0,-1.0,
18,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,-0.12820003926753998,0.0,0.0,1,0.0,0.0,0.0,-1.0,0.0,-1.0,
19,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.8256166577339172,0.27730152010917664,0.6983523368835449,1,0.0,0.0,0.0,-1.0,0.0,-1.0,
20,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,-0.07655685395002365,0.0,1.0,1,0.0,0.0,0.0,-1.0,0.0,-1.0,
21,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,-0.3416789770126343,0.3931710720062256,0.6226691007614136,1,0.0,0.0,0.0,-1.0,0.0,-1.0,
22,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,1.0,0.09130007028579712,0.6390303373336792,1,0.0,0.0,0.0,-1.0,0.0,-1.0,
23,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,-0.3432076573371887,0.3849753737449646,0.0,1,0.0,0.0,0.0,-1.0,0.0,-1.0,
24,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,1.0,0.0,0.0,1,0.0,0.0,0.0,-1.0,0.0,-1.0,
25,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,-1.0,0.0,0.0,1,0.0,0.0,0.0,-1.0,0.0,-1.0,
26,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.23788730800151825,1.0,0.0,1,0.0,0.0,0.0,-1.0,0.0,-1.0,
27,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.5402026772499084,1.0,0.0,1,0.0,0.0,0.0,-1.0,0.0,-1.0,
28,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,1.0,0.0,0.0,1,0.0,0.0,0.0,-1.0,0.0,-1.0,
29,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.7531080842018127,0.0,0.0,1,0.0,0.0,0.0,-1.0,0.0,-1.0,
30,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.7967507243156433,1.0,0.35832852125167847,1,0.0,0.0,0.0,-1.0,0.0,-1.0,
31,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,-0.1835193932056427,1.0,0.7039212584495544,1,0.0,0.0,0.0,-1.0,0.0,-1.0,
32,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,-0.19751441478729248,0.0,0.7470731139183044,1,0.0,0.0,0.0,-1.0,0.0,-1.0,
33,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.4205108880996704,0.6391753554344177,0.0,1,0.0,0.0,0.0,-1.0,0.0,-1.0,
34,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.04682077094912529,0.0,0.9176629185676575,1,0.0,0.0,0.0,-1.0,0.0,-1.0,
35,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,-1.0,0.9507983326911926,0.0,1,0.0,0.0,0.0,-1.0,0.0,-1.0,
36,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,-0.5574306845664978,0.0,0.2973024249076843,1,0.0,0.0,0.0,-1.0,0.0,-1.0,
37,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.3186616897583008,0.0,0.32554906606674194,1,0.0,0.0,0.0,-1.0,0.0,-1.0,
38,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,-0.42626723647117615,0.0,0.0,1,0.0,0.0,0.0,-1.0,0.0,-1.0,
39,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.18678078055381775,0.0,0.0,1,0.0,0.0,0.0,-1.0,0.0,-1.0,
40,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.9642413854598999,0.0,0.0,1,0.0,0.0,0.0,-1.0,0.0,-1.0,
41,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,-1.0,1.0,0.0,1,0.0,0.0,0.0,-1.0,0.0,-1.0,
42,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,1.0,0.0,0.0,1,0.0,0.0,0.0,-1.0,0.0,-1.0,
43,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,-0.5306393504142761,1.0,0.0,1,0.0,0.0,0.0,-1.0,0.0,-1.0,
44,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,1.0,0.0,0.0,1,0.0,0.0,0.0,-1.0,0.0,-1.0,
45,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,-1.0,0.0,1.0,1,0.0,0.0,0.0,-1.0,0.0,-1.0,
46,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,-0.8701908588409424,0.0,0.0,1,0.0,0.0,0.0,-1.0,0.0,-1.0,
47,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,1.0,0.787280797958374,0.09161768108606339,1,0.0,0.0,0.0,-1.0,0.0,-1.0,
48,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,1.0,0.0,0.516150712966919,1,0.0,0.0,0.0,-1.0,0.0,-1.0,
49,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.6452080011367798,0.021238744258880615,1.0,1,0.0,0.0,0.0,-1.0,0.0,-1.0,
50,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,1.0,0.0,0.0,1,0.0,0.0,0.0,-1.0,0.0,-1.0,
51,0.0597203,-0.0229926,3.27269e-05,0.333334,6351.65,0.0,-0.9233973622322083,1.0,0.0,1,0.059719322737875426,0.0,0.0,-1.0,0.0,-0.9402806772621246,
52,0.0361693,0.00565452,3.60648e-05,0.333334,6351.65,0.000488281,-0.09473085403442383,0.0,0.0,1,0.03616864775719267,0.0,0.0,-1.0,0.0,-0.9638313522428074,
53,0.943162,-0.00490068,2.79585e-05,0.333334,6351.65,0.00292969,-0.4993073046207428,1.0,0.0,1,0.9431488149339888,0.0,0.0,-1.0,0.0,-0.05685118506601117,
54,0.304281,-0.00471729,5.13236e-05,0.333334,6351.66,0.00634766,-1.0,0.0,0.3057304620742798,1,0.30427319120108254,0.0,0.0,-1.0,0.0,-0.6957268087989175,
55,0.067192,0.0586341,0.000103776,0.333345,6351.66,0.00683594,0.33260172605514526,1.0,0.6613264679908752,1,0.06718851317969954,0.0,0.0,-1.0,0.0,-0.9328114868203005,
56,0.0695915,-0.00902253,3.98795e-05,0.333355,6351.66,0.00732422,1.0,0.0,0.0,1,0.06959011230754997,0.0,0.0,-1.0,0.0,-0.93040988769245,
57,0.74338,0.0309261,2.50975e-05,0.333355,6351.66,0.00927734,-0.5422731041908264,0.9667351841926575,0.0,1,0.7433706712761042,0.0,0.0,-1.0,0.0,-0.25662932872389577,
58,0.428835,0.00940933,0.000181977,0.333355,6351.67,0.0136719,-0.7502732276916504,1.0,0.9520368576049805,1,0.4287959738462476,0.0,0.0,-1.0,0.0,-0.5712040261537523,
59,-0.0473579,0.00143806,0.000174348,0.333355,6351.67,0.0146484,0.1206645742058754,1.0,1.0,1,-0.04735377090267195,0.0,0.0,-1.0,0.0,-1.047353770902672,
60,0.933701,-0.0458442,0.000287358,0.333355,6351.67,0.0175781,-0.5302948355674744,0.8827402591705322,0.0,1,0.9335668082258649,0.0,0.0,-1.0,0.0,-0.06643319177413509,
61,0.957387,-0.0417049,0.000459496,0.333294,6351.67,0.0224609,0.08726178109645844,0.0,0.0,1,0.9571669411895604,0.0,0.0,-1.0,0.0,-0.04283305881043964,
62,0.0817984,-0.00105578,0.000569169,0.333294,6351.68,0.0244141,-0.02941615879535675,0.0,1.0,1,0.08177510819505955,0.0,0.0,-1.0,0.0,-0.9182248918049405,
63,0.0276492,-0.00249381,0.000479523,0.333294,6351.68,0.0244141,-0.21582183241844177,0.0,0.0,1,0.02764256760772789,0.0,0.0,-1.0,0.0,-0.9723574323922721,
64,-0.0119613,0.00676645,0.000552956,0.333294,6351.68,0.0249023,-1.0,0.0,1.0,1,-0.011957991135221608,0.0,0.0,-1.0,0.0,-1.0119579911352217,
65,0.291295,-0.00970486,0.000411812,0.333294,6351.68,0.0258789,-1.0,0.30292752385139465,0.0,1,0.29123499591319385,0.0,0.0,-1.0,0.0,-0.7087650040868061,
66,0.456442,-0.0172668,0.000561539,0.333294,6351.68,0.0273438,0.2550937533378601,0.19138503074645996,0.038725122809410095,1,0.4563137730505919,0.0,0.0,-1.0,0.0,-0.543686226949408,
67,-0.0908061,0.0230622,0.000588719,0.333294,6351.68,0.0283203,0.6521728038787842,0.0,0.4063591957092285,1,-0.09077935462710568,0.0,0.0,-1.0,0.0,-1.0907793546271056,
68,0.82686,0.0207766,0.000533406,0.333294,6351.68,0.0307617,0.2665768265724182,1.0,0.0,1,0.8266393563379659,0.0,0.0,-1.0,0.0,-0.17336064366203408,
69,1.02001,0.0634437,0.000332657,0.333355,6351.69,0.0356445,1.0,0.23254194855690002,0.0,1,1.0198402868323448,0.0,0.0,-1.0,0.0,0.019840286832344844,
70,1.13769,0.0445746,0.00020868,0.333436,6351.69,0.0419922,-0.8272911310195923,0.0,0.0,1,1.1375712686545738,0.0,0.0,-1.0,0.0,0.1375712686545738,
71,1.39263,-0.0209951,0.000332657,0.333436,6351.7,0.0483398,-1.0,0.38442257046699524,0.0,1,1.3923982888906268,0.0,0.0,-1.0,0.0,0.3923982888906268,
72,0.21979,0.00265758,0.000404183,0.333436,6351.7,0.0532227,0.08546577394008636,0.5250035524368286,1.0,1,0.2197455643575491,0.0,0.0,-1.0,0.0,-0.7802544356424509,
73,0.899399,0.0284802,0.000306908,0.333436,6351.71,0.0566406,0.22664129734039307,0.9712186455726624,0.0,1,0.8992609412696916,0.0,0.0,-1.0,0.0,-0.10073905873030842,
