step,speedX,speedY,angle,trackPos,distFromStart,distRaced,steer,accel,brake,gear,r_speed,r_safety,r_ttc,r_smooth,r_time,r_terminal,reward_total,terminal_reason
0,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,1.0,0.754387617111206,0.8392878174781799,1,0.0,0.0,0.0,-0.0,-1.0,0.0,-1.0,
1,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,-1.0,0.0,1.0,1,0.0,0.0,0.0,-2.0,-1.0,0.0,-1.6,
2,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,-0.1584886759519577,0.0,0.6804003715515137,1,0.0,0.0,0.0,-0.8415113240480423,-1.0,0.0,-1.2524533972144127,
3,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,-1.0,0.6584892868995667,1.0,1,0.0,0.0,0.0,-0.8415113240480423,-1.0,0.0,-1.2524533972144127,
4,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.44031819701194763,0.0,0.0,1,0.0,0.0,0.0,-1.4403181970119476,-1.0,0.0,-1.4320954591035844,
5,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,-1.0,1.0,0.0,1,0.0,0.0,0.0,-1.4403181970119476,-1.0,0.0,-1.4320954591035844,
6,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,-0.6178234219551086,0.9289324283599854,0.0,1,0.0,0.0,0.0,-0.38217657804489136,-1.0,0.0,-1.1146529734134674,
7,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,-1.0,0.0,0.23163177073001862,1,0.0,0.0,0.0,-0.38217657804489136,-1.0,0.0,-1.1146529734134674,
8,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,-0.14647097885608673,1.0,0.21044442057609558,1,0.0,0.0,0.0,-0.8535290211439133,-1.0,0.0,-1.256058706343174,
9,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,-0.5219002962112427,0.0,0.0,1,0.0,0.0,0.0,-0.37542931735515594,-1.0,0.0,-1.1126287952065468,
10,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,-0.226997971534729,0.0,0.0,1,0.0,0.0,0.0,-0.29490232467651367,-1.0,0.0,-1.088470697402954,
11,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.6779002547264099,0.0,1.0,1,0.0,0.0,0.0,-0.9048982262611389,-1.0,0.0,-1.2714694678783416,
12,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.10562819242477417,1.0,0.0,1,0.0,0.0,0.0,-0.5722720623016357,-1.0,0.0,-1.1716816186904908,
13,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,-1.0,0.0,0.9004535675048828,1,0.0,0.0,0.0,-1.1056281924247742,-1.0,0.0,-1.3316884577274322,
14,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,1.0,0.5162084102630615,0.0,1,0.0,0.0,0.0,-2.0,-1.0,0.0,-1.6,
15,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,-0.3089708685874939,0.0,1.0,1,0.0,0.0,0.0,-1.308970868587494,-1.0,0.0,-1.3926912605762483,
16,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,1.0,0.0,0.0,1,0.0,0.0,0.0,-1.308970868587494,-1.0,0.0,-1.3926912605762483,
17,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,1.0,0.0,0.0,1,0.0,0.0,0.0,-0.0,-1.0,0.0,-1.0,
18,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,-0.6363194584846497,0.0,0.334909051656723,1,0.0,0.0,0.0,-1.6363194584846497,-1.0,0.0,-1.490895837545395,
19,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,-1.0,1.0,1.0,1,0.0,0.0,0.0,-0.36368054151535034,-1.0,0.0,-1.1091041624546052,
20,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,-0.3374747037887573,0.1623363196849823,0.0,1,0.0,0.0,0.0,-0.6625252962112427,-1.0,0.0,-1.1987575888633728,
21,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.13545729219913483,0.0,0.5350274443626404,1,0.0,0.0,0.0,-0.47293199598789215,-1.0,0.0,-1.1418795987963677,
22,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.14805807173252106,0.9487195014953613,0.03481391817331314,1,0.0,0.0,0.0,-0.01260077953338623,-1.0,0.0,-1.003780233860016,
23,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.3982682228088379,0.4585956037044525,0.0,1,0.0,0.0,0.0,-0.25021015107631683,-1.0,0.0,-1.075063045322895,
24,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,-0.4109468460083008,0.24283969402313232,0.0,1,0.0,0.0,0.0,-0.8092150688171387,-1.0,0.0,-1.2427645206451416,
25,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,-1.0,0.0,0.0057839746586978436,1,0.0,0.0,0.0,-0.5890531539916992,-1.0,0.0,-1.1767159461975099,
26,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.13372689485549927,0.22193218767642975,1.0,1,0.0,0.0,0.0,-1.1337268948554993,-1.0,0.0,-1.3401180684566498,
27,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,-1.0,1.0,0.24865899980068207,1,0.0,0.0,0.0,-1.1337268948554993,-1.0,0.0,-1.3401180684566498,
28,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,1.0,0.0,0.5537583231925964,1,0.0,0.0,0.0,-2.0,-1.0,0.0,-1.6,
29,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,-0.7530508041381836,1.0,0.0,1,0.0,0.0,0.0,-1.7530508041381836,-1.0,0.0,-1.5259152412414552,
30,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,-0.3675677180290222,0.42182230949401855,1.0,1,0.0,0.0,0.0,-0.3854830861091614,-1.0,0.0,-1.1156449258327483,
31,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,-0.66628497838974,0.0,0.9084773659706116,1,0.0,0.0,0.0,-0.2987172603607178,-1.0,0.0,-1.0896151781082153,
32,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.10063871741294861,0.0,0.0,1,0.0,0.0,0.0,-0.7669236958026886,-1.0,0.0,-1.2300771087408067,
33,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.9092442989349365,0.0,0.0,1,0.0,0.0,0.0,-0.8086055815219879,-1.0,0.0,-1.2425816744565963,
34,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,-1.0,0.6794943809509277,0.8911628723144531,1,0.0,0.0,0.0,-1.9092442989349365,-1.0,0.0,-1.572773289680481,
35,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,-0.5319432020187378,0.0,0.0,1,0.0,0.0,0.0,-0.4680567979812622,-1.0,0.0,-1.1404170393943787,
36,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,1.0,0.0,0.0,1,0.0,0.0,0.0,-1.5319432020187378,-1.0,0.0,-1.4595829606056214,
37,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,-0.7338951826095581,0.28727421164512634,0.0,1,0.0,0.0,0.0,-1.733895182609558,-1.0,0.0,-1.5201685547828674,
38,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.26643192768096924,0.0,0.14329352974891663,1,0.0,0.0,0.0,-1.0003271102905273,-1.0,0.0,-1.3000981330871582,
39,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.6537768840789795,1.0,0.08315511047840118,1,0.0,0.0,0.0,-0.38734495639801025,-1.0,0.0,-1.116203486919403,
40,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,-0.6879069209098816,0.0,0.0,1,0.0,0.0,0.0,-1.341683804988861,-1.0,0.0,-1.4025051414966583,
41,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.40583959221839905,0.7330927848815918,1.0,1,0.0,0.0,0.0,-1.0937465131282806,-1.0,0.0,-1.3281239539384841,
42,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,-1.0,0.0,0.0,1,0.0,0.0,0.0,-1.405839592218399,-1.0,0.0,-1.4217518776655198,
43,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.39003127813339233,0.0,1.0,1,0.0,0.0,0.0,-1.3900312781333923,-1.0,0.0,-1.4170093834400177,
44,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.46329763531684875,0.39433151483535767,1.0,1,0.0,0.0,0.0,-0.07326635718345642,-1.0,0.0,-1.0219799071550368,
45,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,-1.0,0.0,1.0,1,0.0,0.0,0.0,-1.4632976353168488,-1.0,0.0,-1.4389892905950545,
46,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,-0.44496944546699524,0.5753201842308044,0.0,1,0.0,0.0,0.0,-0.5550305545330048,-1.0,0.0,-1.1665091663599014,
47,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,-0.5692221522331238,0.0,0.0,1,0.0,0.0,0.0,-0.12425270676612854,-1.0,0.0,-1.0372758120298387,
48,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,-1.0,0.0,0.0,1,0.0,0.0,0.0,-0.4307778477668762,-1.0,0.0,-1.1292333543300628,
49,-0.0603683,-0.0374357,6.70592e-05,0.333334,6351.65,0.0,-1.0,0.0,0.0,1,-0.060366275739313635,0.0,0.0,-0.0,-1.0,0.0,-1.0603662757393137,
50,0.0513942,0.00505586,9.04242e-05,0.333334,6351.65,0.0,0.5914434790611267,0.8911980390548706,0.0,1,0.05139187615018009,0.0,0.0,-1.5914434790611267,-1.0,0.0,-1.426041167568158,
51,0.12077,-0.0132254,0.000173871,0.333334,6351.65,0.0,-0.31828227639198303,0.0,0.0,1,0.12075949897421145,0.0,0.0,-0.9097257554531097,-1.0,0.0,-1.1521582276617215,
52,-0.0522869,-0.00733852,0.000171487,0.333334,6351.65,0.0,-0.6644873023033142,1.0,0.0,1,-0.052282415969390705,0.0,0.0,-0.3462050259113312,-1.0,0.0,-1.15614392374279,
53,0.906886,-0.0610592,0.00030357,0.333324,6351.65,0.00244141,0.6075344085693359,0.0,0.0,1,0.9067483065236804,0.0,0.0,-1.2720217108726501,-1.0,0.0,-0.47485820673811463,
54,0.988251,-0.0719696,0.000607793,0.333223,6351.66,0.0078125,-0.16930386424064636,0.0,0.0,1,0.9879504914624221,0.0,0.0,-0.7768382728099823,-1.0,0.0,-0.24510099038057254,
55,0.895135,-0.0352149,0.000739876,0.333192,6351.66,0.0131836,1.0,0.0,0.0,1,0.8948036105727613,0.0,0.0,-1.1693038642406464,-1.0,0.0,-0.4559875486994327,
56,0.98355,0.0072086,0.000763718,0.333192,6351.67,0.0185547,0.22455112636089325,0.7989652156829834,0.0,1,0.9831741357818385,0.0,0.0,-0.7754488736391068,-1.0,0.0,-0.24946052630989346,
57,1.59965,0.0332433,0.000573937,0.333192,6351.68,0.0253906,-0.7111091613769531,0.0,0.0,1,1.599190687398886,0.0,0.0,-0.9356602877378464,-1.0,0.0,0.31849260107753197,
58,1.73415,-0.0115798,0.000527684,0.333192,6351.69,0.034668,-0.06986100971698761,0.23444584012031555,0.5837723016738892,1,1.7336922169795554,0.0,0.0,-0.6412481516599655,-1.0,0.0,0.5413177714815658,
