step,speedX,speedY,angle,trackPos,distFromStart,distRaced,damage,steer,accel,brake,gear,r_speed,r_safety,r_smooth,r_anticipation,r_time,r_terminal,reward_total,terminal_reason
0,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,0.46760159730911255,0.0,0.0,1,-0.009092603003111566,0.0,-0.0,-0.0,-1.0,0.0,-1.0090926030031115,
1,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,0.9339616894721985,0.0,0.0,1,-0.009092603003111566,0.0,-0.46636009216308594,-0.0,-1.0,0.0,-1.1490006306520373,
2,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,-0.2982892692089081,0.0,0.0,1,-0.009092603003111566,0.0,-1.2322509586811066,-0.0,-1.0,0.0,-1.3787678906074434,
3,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,-1.0,0.3753070533275604,0.0,1,-0.009092603003111566,0.0,-0.7017107307910919,-0.0,-1.0,0.0,-1.2196058222404391,
4,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,-1.0,0.1617317497730255,0.0,1,-0.009092603003111566,0.0,-0.0,-0.0,-1.0,0.0,-1.0090926030031115,
5,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,0.14254693686962128,0.45038923621177673,0.0,1,-0.009092603003111566,0.0,-1.1425469368696213,-0.0,-1.0,0.0,-1.3518566840639978,
6,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,-0.8218439221382141,0.0,0.0,1,-0.009092603003111566,0.0,-0.9643908590078354,-0.0,-1.0,0.0,-1.2984098607054622,
7,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,1.0,0.0,0.0,1,-0.009092603003111566,0.0,-1.8218439221382141,-0.0,-1.0,0.0,-1.5556457796445757,
8,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,-0.4281448423862457,0.0,0.006356596946716309,1,-0.009092603003111566,0.0,-1.4281448423862457,-0.0,-1.0,0.0,-1.4375360557189851,
9,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,-0.024180158972740173,0.0,0.0,1,-0.009092603003111566,0.0,-0.40396468341350555,-0.0,-1.0,0.0,-1.1302820080271632,
10,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,-0.34042972326278687,0.7509654760360718,0.0,1,-0.009092603003111566,0.0,-0.3162495642900467,-0.0,-1.0,0.0,-1.1039674722901256,
11,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,-0.31508320569992065,0.7499850392341614,0.11150684952735901,1,-0.009092603003111566,0.0,-0.02534651756286621,-0.0,-1.0,0.0,-1.0166965582719714,
12,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,0.14183099567890167,0.0,0.02160343900322914,1,-0.009092603003111566,0.0,-0.4569142013788223,-0.0,-1.0,0.0,-1.1461668634167583,
13,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,-1.0,0.9894080758094788,0.02891452983021736,1,-0.009092603003111566,0.0,-1.1418309956789017,-0.0,-1.0,0.0,-1.351641901706782,
14,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,0.052071914076805115,0.0,0.0,1,-0.009092603003111566,0.0,-1.0520719140768051,-0.0,-1.0,0.0,-1.324714177226153,
15,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,0.794053316116333,0.4071964621543884,0.0,1,-0.009092603003111566,0.0,-0.7419814020395279,-0.0,-1.0,0.0,-1.23168702361497,
16,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,-1.0,0.0,0.46511995792388916,1,-0.009092603003111566,0.0,-1.794053316116333,-0.0,-1.0,0.0,-1.5473085978380114,
17,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,1.0,1.0,0.8184244632720947,1,-0.009092603003111566,0.0,-2.0,-0.0,-1.0,0.0,-1.6090926030031114,
18,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,-0.30187273025512695,0.0,0.0,1,-0.009092603003111566,0.0,-1.301872730255127,-0.0,-1.0,0.0,-1.3996544220796496,
19,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,-1.0,0.4238308072090149,1.0,1,-0.009092603003111566,0.0,-0.698127269744873,-0.0,-1.0,0.0,-1.2185307839265735,
20,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,-1.0,0.0,0.0,1,-0.009092603003111566,0.0,-0.0,-0.0,-1.0,0.0,-1.0090926030031115,
21,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,0.1779235303401947,0.0,0.0,1,-0.009092603003111566,0.0,-1.1779235303401947,-0.0,-1.0,0.0,-1.36246966210517,
22,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,-1.0,0.0,0.18713459372520447,1,-0.009092603003111566,0.0,-1.1779235303401947,-0.0,-1.0,0.0,-1.36246966210517,
23,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,-0.7326996326446533,0.0,0.08648023009300232,1,-0.009092603003111566,0.0,-0.2673003673553467,-0.0,-1.0,0.0,-1.0892827132097156,
24,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,1.0,0.19902828335762024,1.0,1,-0.009092603003111566,0.0,-1.7326996326446533,-0.0,-1.0,0.0,-1.5289024927965076,
25,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,-0.6738651990890503,0.8319889307022095,1.0,1,-0.009092603003111566,0.0,-1.6738651990890503,-0.0,-1.0,0.0,-1.5112521627298268,
26,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,-1.0,0.0,0.0,1,-0.009092603003111566,0.0,-0.3261348009109497,-0.0,-1.0,0.0,-1.1069330432763964,
27,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,-0.7461583018302917,0.0,1.0,1,-0.009092603003111566,0.0,-0.25384169816970825,-0.0,-1.0,0.0,-1.085245112454024,
28,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,-1.0,0.0,0.656466007232666,1,-0.009092603003111566,0.0,-0.25384169816970825,-0.0,-1.0,0.0,-1.085245112454024,
29,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,0.4068503975868225,0.0,1.0,1,-0.009092603003111566,0.0,-1.4068503975868225,-0.0,-1.0,0.0,-1.4311477222791582,
30,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,-1.0,0.18616217374801636,0.0,1,-0.009092603003111566,0.0,-1.4068503975868225,-0.0,-1.0,0.0,-1.4311477222791582,
31,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,0.24991777539253235,0.24073052406311035,0.0,1,-0.009092603003111566,0.0,-1.2499177753925323,-0.0,-1.0,0.0,-1.3840679356208712,
32,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,-1.0,0.121986985206604,0.2542048990726471,1,-0.009092603003111566,0.0,-1.2499177753925323,-0.0,-1.0,0.0,-1.3840679356208712,
33,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,1.0,0.0,0.0,1,-0.009092603003111566,0.0,-2.0,-0.0,-1.0,0.0,-1.6090926030031114,
34,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,0.47283464670181274,0.0,0.0,1,-0.009092603003111566,0.0,-0.5271653532981873,-0.0,-1.0,0.0,-1.1672422089925678,
35,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,0.6512352228164673,0.0,0.8982571959495544,1,-0.009092603003111566,0.0,-0.17840057611465454,-0.0,-1.0,0.0,-1.062612775837508,
36,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,-0.5611984133720398,0.0,0.32933419942855835,1,-0.009092603003111566,0.0,-1.212433636188507,-0.0,-1.0,0.0,-1.3728226938596637,
37,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,-1.0,0.0,0.0,1,-0.009092603003111566,0.0,-0.4388015866279602,-0.0,-1.0,0.0,-1.1407330789914996,
38,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,1.0,0.09370732307434082,0.0,1,-0.009092603003111566,0.0,-2.0,-0.0,-1.0,0.0,-1.6090926030031114,
39,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,-0.07455656677484512,0.0,0.8830862045288086,1,-0.009092603003111566,0.0,-1.0745565667748451,-0.0,-1.0,0.0,-1.331459573035565,
40,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,0.9617334604263306,0.0,1.0,1,-0.009092603003111566,0.0,-1.0362900272011757,-0.0,-1.0,0.0,-1.3199796111634643,
41,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,0.08640478551387787,0.03477415442466736,0.3941044807434082,1,-0.009092603003111566,0.0,-0.8753286749124527,-0.0,-1.0,0.0,-1.2716912054768472,
42,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,-1.0,1.0,1.0,1,-0.009092603003111566,0.0,-1.0864047855138779,-0.0,-1.0,0.0,-1.3350140386572749,
43,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,0.07135775685310364,0.11413228511810303,0.3312327265739441,1,-0.009092603003111566,0.0,-1.0713577568531036,-0.0,-1.0,0.0,-1.3304999300590425,
44,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,-1.0,0.0,0.1031179428100586,1,-0.009092603003111566,0.0,-1.0713577568531036,-0.0,-1.0,0.0,-1.3304999300590425,
45,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,-0.5182211399078369,0.0,0.6109907627105713,1,-0.009092603003111566,0.0,-0.4817788600921631,-0.0,-1.0,0.0,-1.1536262610307606,
46,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,-0.06347648054361343,0.07839268445968628,0.0,1,-0.009092603003111566,0.0,-0.4547446593642235,-0.0,-1.0,0.0,-1.1455160008123786,
47,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,-1.0,0.0,1.0,1,-0.009092603003111566,0.0,-0.9365235194563866,-0.0,-1.0,0.0,-1.2900496588400274,
48,-0.0220567,0.009823,0.0087406,0.333449,3598.45,0.0,0.0,-0.9763146042823792,0.3754427433013916,0.0,1,-0.021959464291882863,0.0,-0.02368539571762085,-0.0,-1.0,0.0,-1.029065083007169,
49,0.108114,-0.0207236,0.00864619,0.333435,3598.45,0.000732422,0.0,1.0,0.7811272144317627,0.0,1,0.10764257763809348,0.0,-1.9763146042823792,-0.0,-1.0,0.0,-1.4852518036466202,
50,0.0897953,-0.00631342,0.00869721,0.333424,3598.45,0.0012207,0.0,1.0,0.0,0.0,1,0.08940142452975589,0.0,-0.0,-0.0,-1.0,0.0,-0.9105985754702441,
51,0.00840455,-0.0244905,0.00876492,0.333405,3598.45,0.00146484,0.0,-0.5263968110084534,1.0,0.7179155945777893,1,0.008367395034646398,0.0,-1.5263968110084534,-0.0,-1.0,0.0,-1.4495516482678896,
52,-0.00360759,-0.0153487,0.00912255,0.333391,3598.45,0.00146484,0.0,-0.37395137548446655,0.0,0.0,1,-0.003590984905722438,0.0,-0.15244543552398682,-0.0,-1.0,0.0,-1.0493246155629186,
53,-0.00379743,-0.0296671,0.00934523,0.333351,3598.45,0.00146484,0.0,-0.37329405546188354,0.0,0.31426888704299927,1,-0.0037795205100071253,0.0,-0.0006573200225830078,-0.0,-1.0,0.0,-1.003976716516782,
54,0.644845,-0.00969132,0.00941628,0.333314,3598.45,0.00317383,0.0,0.8622545003890991,1.0,0.0,1,0.641780436518725,0.0,-1.2355485558509827,-0.0,-1.0,0.0,-0.7288841302365698,
55,-0.069801,0.00120916,0.00946015,0.333302,3598.45,0.00561523,0.0,-0.040747448801994324,0.0,1.0,1,-0.06946771758220235,0.0,-0.9030019491910934,-0.0,-1.0,0.0,-1.3403683023395305,
56,-0.0196567,-0.0264618,0.00949019,0.333305,3598.45,0.00561523,0.0,1.0,0.10753867030143738,0.0,1,-0.019562543320207498,0.0,-1.0407474488019943,-0.0,-1.0,0.0,-1.3317867779608057,
57,0.0331227,0.0211149,0.00949734,0.333314,3598.45,0.00561523,0.0,0.5265464186668396,0.0,0.0,1,0.03296391977902533,0.0,-0.4734535813331604,-0.0,-1.0,0.0,-1.1090721546209228,
58,0.684071,0.0545784,0.00937003,0.333337,3598.45,0.00732422,0.0,1.0,1.0,0.0,1,0.6808361343713221,0.0,-0.4734535813331604,-0.0,-1.0,0.0,-0.4611999400286261,
59,1.40766,0.103685,0.00899952,0.333412,3598.46,0.0134277,0.0,-0.26987001299858093,1.0,0.0,1,1.4012689495753818,0.0,-1.269870012998581,-0.0,-1.0,0.0,0.020307945675807515,
60,2.29389,0.19127,0.00814169,0.333547,3598.47,0.0249023,0.0,0.6384986639022827,1.0,0.0,1,2.2844760052718827,0.0,-0.9083686769008636,-0.0,-1.0,0.0,1.0119654022016236,
61,2.53182,0.140079,0.00742262,0.333694,3598.49,0.0388184,0.0,0.33429014682769775,0.533546507358551,0.0,1,2.522353972042784,0.0,-0.30420851707458496,-0.0,-1.0,0.0,1.4310914169204083,
62,3.36309,0.127788,0.00696724,0.333792,3598.5,0.0556641,0.0,0.2460038959980011,1.0,0.0,1,3.3512927412432867,0.0,-0.08828625082969666,-0.0,-1.0,0.0,2.3248068659943777,
63,3.79914,0.0183101,0.00685042,0.333839,3598.52,0.0754395,0.0,-0.03695178031921387,0.4508779048919678,0.0,1,3.786038106303594,0.0,-0.28295567631721497,-0.0,-1.0,0.0,2.7011514034084296,
64,4.54177,-0.0898342,0.00724953,0.333754,3598.55,0.098877,0.0,-0.15667173266410828,1.0,0.0,1,4.525187947873755,0.0,-0.11971995234489441,-0.0,-1.0,0.0,3.489271962170287,
65,5.07917,-0.311831,0.00821131,0.333539,3598.57,0.125977,0.0,-0.4817509651184082,0.7074754238128662,0.0,1,5.0581456825236515,0.0,-0.3250792324542999,-0.0,-1.0,0.0,3.960621912787362,
66,5.76393,-0.233136,0.00920695,0.333219,3598.6,0.156006,0.0,0.02807682752609253,1.0,0.0,1,5.737151970738443,0.0,-0.5098277926445007,-0.0,-1.0,0.0,4.584203632945093,
