step,speedX,speedY,angle,trackPos,distFromStart,distRaced,damage,steer,accel,brake,gear,r_speed,r_safety,r_smooth,r_anticipation,r_time,r_terminal,r_checkpoint,reward_total,terminal_reason
0,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,1.0,1.0,0.0,1,-0.009092603003111566,1.522224058775e-05,-0.0,-0.0,-1.0,0.0,0.0,-1.0090773807625237,
1,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,-0.5758339166641235,1.0,0.0,1,-0.009092603003111566,1.522224058775e-05,-1.5758339166641235,-0.0,-1.0,0.0,0.0,-1.4818275557617608,
2,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,1.0,1.0,0.0,1,-0.009092603003111566,1.522224058775e-05,-1.5758339166641235,-0.0,-1.0,0.0,0.0,-1.4818275557617608,
3,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,0.6461750864982605,1.0,0.0,1,-0.009092603003111566,1.522224058775e-05,-0.3538249135017395,-0.0,-1.0,0.0,0.0,-1.1152248548130457,
4,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,0.37663328647613525,1.0,0.0,1,-0.009092603003111566,1.522224058775e-05,-0.26954180002212524,-0.0,-1.0,0.0,0.0,-1.0899399207691614,
5,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,1.0,1.0,0.0,1,-0.009092603003111566,1.522224058775e-05,-0.6233667135238647,-0.0,-1.0,0.0,0.0,-1.1960873948196833,
6,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,-0.2955660820007324,1.0,0.0,1,-0.009092603003111566,1.522224058775e-05,-1.2955660820007324,-0.0,-1.0,0.0,0.0,-1.3977472053627435,
7,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,-0.3425206243991852,1.0,0.0,1,-0.009092603003111566,1.522224058775e-05,-0.04695454239845276,-0.0,-1.0,0.0,0.0,-1.0231637434820597,
8,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,-0.7264779806137085,1.0,0.0,1,-0.009092603003111566,1.522224058775e-05,-0.3839573562145233,-0.0,-1.0,0.0,0.0,-1.1242645876268809,
9,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,0.08266189694404602,1.0,0.0,1,-0.009092603003111566,1.522224058775e-05,-0.8091398775577545,-0.0,-1.0,0.0,0.0,-1.2518193440298502,
10,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,-1.0,1.0,0.0,1,-0.009092603003111566,1.522224058775e-05,-1.082661896944046,-0.0,-1.0,0.0,0.0,-1.3338759498457375,
11,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,-0.33771103620529175,1.0,0.0,1,-0.009092603003111566,1.522224058775e-05,-0.6622889637947083,-0.0,-1.0,0.0,0.0,-1.2077640699009362,
12,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,-0.9927093982696533,1.0,0.0,1,-0.009092603003111566,1.522224058775e-05,-0.6549983620643616,-0.0,-1.0,0.0,0.0,-1.2055768893818324,
13,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,-0.1256811022758484,1.0,0.0,1,-0.009092603003111566,1.522224058775e-05,-0.8670282959938049,-0.0,-1.0,0.0,0.0,-1.2691858695606653,
14,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,-1.0,1.0,0.0,1,-0.009092603003111566,1.522224058775e-05,-0.8743188977241516,-0.0,-1.0,0.0,0.0,-1.2713730500797693,
15,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,-1.0,1.0,0.0,1,-0.009092603003111566,1.522224058775e-05,-0.0,-0.0,-1.0,0.0,0.0,-1.0090773807625237,
16,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,-0.3763677477836609,1.0,0.0,1,-0.009092603003111566,1.522224058775e-05,-0.6236322522163391,-0.0,-1.0,0.0,0.0,-1.1961670564274256,
17,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,-1.0,1.0,0.0,1,-0.009092603003111566,1.522224058775e-05,-0.6236322522163391,-0.0,-1.0,0.0,0.0,-1.1961670564274256,
18,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,-1.0,1.0,0.0,1,-0.009092603003111566,1.522224058775e-05,-0.0,-0.0,-1.0,0.0,0.0,-1.0090773807625237,
19,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,-0.30738353729248047,1.0,0.0,1,-0.009092603003111566,1.522224058775e-05,-0.6926164627075195,-0.0,-1.0,0.0,0.0,-1.2168623195747796,
20,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,-1.0,1.0,0.0,1,-0.009092603003111566,1.522224058775e-05,-0.6926164627075195,-0.0,-1.0,0.0,0.0,-1.2168623195747796,
21,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,-1.0,1.0,0.0,1,-0.009092603003111566,1.522224058775e-05,-0.0,-0.0,-1.0,0.0,0.0,-1.0090773807625237,
22,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,-1.0,1.0,0.209527850151062,1,-0.009092603003111566,1.522224058775e-05,-0.0,-0.0,-1.0,0.0,0.0,-1.0090773807625237,
23,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,-1.0,0.7805795669555664,0.0,1,-0.009092603003111566,1.522224058775e-05,-0.0,-0.0,-1.0,0.0,0.0,-1.0090773807625237,
24,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,-1.0,1.0,0.0,1,-0.009092603003111566,1.522224058775e-05,-0.0,-0.0,-1.0,0.0,0.0,-1.0090773807625237,
25,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,-1.0,1.0,0.2126326560974121,1,-0.009092603003111566,1.522224058775e-05,-0.0,-0.0,-1.0,0.0,0.0,-1.0090773807625237,
26,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,-0.9478842616081238,1.0,0.0,1,-0.009092603003111566,1.522224058775e-05,-0.05211573839187622,-0.0,-1.0,0.0,0.0,-1.0247121022800867,
27,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,-1.0,1.0,0.0,1,-0.009092603003111566,1.522224058775e-05,-0.05211573839187622,-0.0,-1.0,0.0,0.0,-1.0247121022800867,
28,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,-1.0,1.0,0.6978174448013306,1,-0.009092603003111566,1.522224058775e-05,-0.0,-0.0,-1.0,0.0,0.0,-1.0090773807625237,
29,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,-1.0,1.0,0.0,1,-0.009092603003111566,1.522224058775e-05,-0.0,-0.0,-1.0,0.0,0.0,-1.0090773807625237,
30,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,-1.0,1.0,0.9002096652984619,1,-0.009092603003111566,1.522224058775e-05,-0.0,-0.0,-1.0,0.0,0.0,-1.0090773807625237,
