step,speedX,speedY,angle,trackPos,distFromStart,distRaced,damage,steer,accel,brake,gear,r_speed,r_safety,r_smooth,r_anticipation,r_time,r_terminal,r_checkpoint,reward_total,terminal_reason
0,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,1.0,1.0,0.0,1,-0.009092603003111566,1.522224058775e-05,-0.0,-0.0,-1.0,0.0,0.0,-1.0090773807625237,
1,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,-1.0,1.0,0.0,1,-0.009092603003111566,1.522224058775e-05,-2.0,-0.0,-1.0,0.0,0.0,-1.6090773807625238,
2,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,-0.17852520942687988,1.0,0.0,1,-0.009092603003111566,1.522224058775e-05,-0.8214747905731201,-0.0,-1.0,0.0,0.0,-1.2555198179344598,
3,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,0.578893780708313,1.0,0.0,1,-0.009092603003111566,1.522224058775e-05,-0.7574189901351929,-0.0,-1.0,0.0,0.0,-1.2363030778030817,
4,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,1.0,1.0,0.0,1,-0.009092603003111566,1.522224058775e-05,-0.421106219291687,-0.0,-1.0,0.0,0.0,-1.1354092465500298,
5,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,0.5033212304115295,1.0,0.0,1,-0.009092603003111566,1.522224058775e-05,-0.49667876958847046,-0.0,-1.0,0.0,0.0,-1.158081011639065,
6,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,-0.4209422171115875,1.0,0.0,1,-0.009092603003111566,1.522224058775e-05,-0.9242634475231171,-0.0,-1.0,0.0,0.0,-1.2863564150194589,
7,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,0.39054280519485474,1.0,0.0,1,-0.009092603003111566,1.522224058775e-05,-0.8114850223064423,-0.0,-1.0,0.0,0.0,-1.2525228874544565,
8,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,-0.7825915813446045,1.0,0.0,1,-0.009092603003111566,1.522224058775e-05,-1.1731343865394592,-0.0,-1.0,0.0,0.0,-1.3610176967243617,
9,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,-0.5894935131072998,1.0,0.0,1,-0.009092603003111566,1.522224058775e-05,-0.1930980682373047,-0.0,-1.0,0.0,0.0,-1.0670068012337153,
