step,speedX,speedY,angle,trackPos,distFromStart,distRaced,damage,steer,accel,brake,gear,r_speed,r_safety,r_smooth,r_anticipation,r_time,r_terminal,r_checkpoint,reward_total,terminal_reason
0,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,-0.998911440372467,1.0,0.0,1,-0.009092603003111566,1.522224058775e-05,-0.0,-0.0,-1.0,0.0,0.0,-1.0090773807625237,
1,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,0.8585566282272339,1.0,0.0,1,-0.009092603003111566,1.522224058775e-05,-1.857468068599701,-0.0,-1.0,0.0,0.0,-1.5663178013424341,
2,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,0.8507134914398193,1.0,0.0,1,-0.009092603003111566,1.522224058775e-05,-0.00784313678741455,-0.0,-1.0,0.0,0.0,-1.0114303217987481,
3,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,1.0,1.0,0.0,1,-0.009092603003111566,1.522224058775e-05,-0.14928650856018066,-0.0,-1.0,0.0,0.0,-1.053863333330578,
4,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,0.42111724615097046,1.0,0.0,1,-0.009092603003111566,1.522224058775e-05,-0.5788827538490295,-0.0,-1.0,0.0,0.0,-1.1827422069172326,
5,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,-0.35093581676483154,1.0,0.0,1,-0.009092603003111566,1.522224058775e-05,-0.772053062915802,-0.0,-1.0,0.0,0.0,-1.2406932996372644,
6,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,-1.0,1.0,0.0,1,-0.009092603003111566,1.522224058775e-05,-0.6490641832351685,-0.0,-1.0,0.0,0.0,-1.2037966357330743,
7,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,-1.0,0.5288007259368896,1.0,1,-0.009092603003111566,1.522224058775e-05,-0.0,-0.0,-1.0,0.0,0.0,-1.0090773807625237,
8,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,1.0,1.0,0.7575786113739014,1,-0.009092603003111566,1.522224058775e-05,-2.0,-0.0,-1.0,0.0,0.0,-1.6090773807625238,
9,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,-1.0,1.0,0.0,1,-0.009092603003111566,1.522224058775e-05,-2.0,-0.0,-1.0,0.0,0.0,-1.6090773807625238,
10,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,0.3583477735519409,1.0,0.4982905983924866,1,-0.009092603003111566,1.522224058775e-05,-1.358347773551941,-0.0,-1.0,0.0,0.0,-1.4165817128281062,
11,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,-0.7325223088264465,1.0,0.5636373162269592,1,-0.009092603003111566,1.522224058775e-05,-1.0908700823783875,-0.0,-1.0,0.0,0.0,-1.3363384054760399,
12,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,0.005434304475784302,0.8673512935638428,0.7098970413208008,1,-0.009092603003111566,1.522224058775e-05,-0.7379566133022308,-0.0,-1.0,0.0,0.0,-1.230464364753193,
13,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,0.034551143646240234,1.0,0.04569000005722046,1,-0.009092603003111566,1.522224058775e-05,-0.029116839170455933,-0.0,-1.0,0.0,0.0,-1.0178124325136606,
14,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,-0.31215059757232666,0.07649838924407959,1.0,1,-0.009092603003111566,1.522224058775e-05,-0.3467017412185669,-0.0,-1.0,0.0,0.0,-1.1130879031280938,
15,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,0.9118547439575195,0.0,1.0,1,-0.009092603003111566,1.522224058775e-05,-1.2240053415298462,-0.0,-1.0,0.0,0.0,-1.3762789832214777,
