step,speedX,speedY,angle,trackPos,distFromStart,distRaced,damage,steer,accel,brake,gear,r_speed,r_safety,r_smooth,r_anticipation,r_time,r_terminal,r_checkpoint,reward_total,terminal_reason
0,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,-1.0,1.0,0.0,1,-0.009092603003111566,1.522224058775e-05,-0.0,-0.0,-1.0,0.0,0.0,-1.0090773807625237,
1,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,-1.0,1.0,0.0,1,-0.009092603003111566,1.522224058775e-05,-0.0,-0.0,-1.0,0.0,0.0,-1.0090773807625237,
2,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,-0.1102527379989624,1.0,0.062332868576049805,1,-0.009092603003111566,1.522224058775e-05,-0.8897472620010376,-0.0,-1.0,0.0,0.0,-1.276001559362835,
3,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,-0.3380122482776642,1.0,0.0,1,-0.009092603003111566,1.522224058775e-05,-0.22775951027870178,-0.0,-1.0,0.0,0.0,-1.0774052338461344,
4,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,-0.9458312392234802,1.0,0.4111754894256592,1,-0.009092603003111566,1.522224058775e-05,-0.607818990945816,-0.0,-1.0,0.0,0.0,-1.1914230780462687,
5,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,-1.0,1.0,0.0,1,-0.009092603003111566,1.522224058775e-05,-0.054168760776519775,-0.0,-1.0,0.0,0.0,-1.0253280089954797,
6,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,-0.5496747493743896,1.0,0.0,1,-0.009092603003111566,1.522224058775e-05,-0.45032525062561035,-0.0,-1.0,0.0,0.0,-1.144174955950207,
7,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,-1.0,1.0,0.0,1,-0.009092603003111566,1.522224058775e-05,-0.45032525062561035,-0.0,-1.0,0.0,0.0,-1.144174955950207,
8,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,-0.7702808380126953,1.0,0.0,1,-0.009092603003111566,1.522224058775e-05,-0.2297191619873047,-0.0,-1.0,0.0,0.0,-1.0779931293587153,
9,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,-0.7891359329223633,0.0,0.0,1,-0.009092603003111566,1.522224058775e-05,-0.01885509490966797,-0.0,-1.0,0.0,0.0,-1.0147339092354242,
10,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,-1.0,1.0,0.0,1,-0.009092603003111566,1.522224058775e-05,-0.21086406707763672,-0.0,-1.0,0.0,0.0,-1.0723366008858148,
11,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,0.9582735300064087,1.0,1.0,1,-0.009092603003111566,1.522224058775e-05,-1.9582735300064087,-0.0,-1.0,0.0,0.0,-1.5965594397644465,
12,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,-1.0,1.0,0.0,1,-0.009092603003111566,1.522224058775e-05,-1.9582735300064087,-0.0,-1.0,0.0,0.0,-1.5965594397644465,
13,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,-1.0,1.0,0.0,1,-0.009092603003111566,1.522224058775e-05,-0.0,-0.0,-1.0,0.0,0.0,-1.0090773807625237,
14,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,-1.0,1.0,0.0,1,-0.009092603003111566,1.522224058775e-05,-0.0,-0.0,-1.0,0.0,0.0,-1.0090773807625237,
15,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,-1.0,0.0,0.0,1,-0.009092603003111566,1.522224058775e-05,-0.0,-0.0,-1.0,0.0,0.0,-1.0090773807625237,
16,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,-1.0,0.0,0.0,1,-0.009092603003111566,1.522224058775e-05,-0.0,-0.0,-1.0,0.0,0.0,-1.0090773807625237,
17,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,-1.0,1.0,1.0,1,-0.009092603003111566,1.522224058775e-05,-0.0,-0.0,-1.0,0.0,0.0,-1.0090773807625237,
18,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,0.3895246982574463,1.0,1.0,1,-0.009092603003111566,1.522224058775e-05,-1.3895246982574463,-0.0,-1.0,0.0,0.0,-1.4259347902397577,
19,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,-1.0,1.0,0.624576210975647,1,-0.009092603003111566,1.522224058775e-05,-1.3895246982574463,-0.0,-1.0,0.0,0.0,-1.4259347902397577,
20,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,-1.0,1.0,0.0,1,-0.009092603003111566,1.522224058775e-05,-0.0,-0.0,-1.0,0.0,0.0,-1.0090773807625237,
21,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,-1.0,1.0,0.0,1,-0.009092603003111566,1.522224058775e-05,-0.0,-0.0,-1.0,0.0,0.0,-1.0090773807625237,
22,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,-0.5645447969436646,0.0,0.5519552826881409,1,-0.009092603003111566,1.522224058775e-05,-0.43545520305633545,-0.0,-1.0,0.0,0.0,-1.1397139416794244,
23,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,-0.17082476615905762,1.0,0.0,1,-0.009092603003111566,1.522224058775e-05,-0.39372003078460693,-0.0,-1.0,0.0,0.0,-1.1271933899979059,
24,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,-1.0,1.0,1.0,1,-0.009092603003111566,1.522224058775e-05,-0.8291752338409424,-0.0,-1.0,0.0,0.0,-1.2578299509148065,
25,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,-1.0,1.0,1.0,1,-0.009092603003111566,1.522224058775e-05,-0.0,-0.0,-1.0,0.0,0.0,-1.0090773807625237,
