step,speedX,speedY,angle,trackPos,distFromStart,distRaced,damage,steer,accel,brake,gear,r_speed,r_safety,r_smooth,r_anticipation,r_time,r_terminal,r_checkpoint,reward_total,terminal_reason
0,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,1.0,0.0,0.5424742698669434,1,-0.009092603003111566,1.522224058775e-05,-0.0,-0.0,-1.0,0.0,0.0,-1.0090773807625237,
1,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,0.02719598263502121,0.0,0.0,1,-0.009092603003111566,1.522224058775e-05,-0.9728040173649788,-0.0,-1.0,0.0,0.0,-1.3009185859720174,
2,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,0.49489137530326843,0.0,0.0,1,-0.009092603003111566,1.522224058775e-05,-0.4676953926682472,-0.0,-1.0,0.0,0.0,-1.149385998562998,
3,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,1.0,0.0,1.0,1,-0.009092603003111566,1.522224058775e-05,-0.5051086246967316,-0.0,-1.0,0.0,0.0,-1.1606099681715434,
4,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,1.0,0.0,0.0,1,-0.009092603003111566,1.522224058775e-05,-0.0,-0.0,-1.0,0.0,0.0,-1.0090773807625237,
5,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,-1.0,0.0,0.4205372929573059,1,-0.009092603003111566,1.522224058775e-05,-2.0,-0.0,-1.0,0.0,0.0,-1.6090773807625238,
6,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,0.2638850212097168,1.0,0.9101291298866272,1,-0.009092603003111566,1.522224058775e-05,-1.2638850212097168,-0.0,-1.0,0.0,0.0,-1.3882428871254389,
7,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,-0.1755932867527008,0.0,0.0,1,-0.009092603003111566,1.522224058775e-05,-0.4394783079624176,-0.0,-1.0,0.0,0.0,-1.140920873151249,
8,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,-1.0,0.0,0.23771999776363373,1,-0.009092603003111566,1.522224058775e-05,-0.8244067132472992,-0.0,-1.0,0.0,0.0,-1.2563993947367136,
9,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,-0.41317224502563477,1.0,0.3417623043060303,1,-0.009092603003111566,1.522224058775e-05,-0.5868277549743652,-0.0,-1.0,0.0,0.0,-1.1851257072548333,
10,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,-0.296652615070343,0.0,0.0,1,-0.009092603003111566,1.522224058775e-05,-0.11651962995529175,-0.0,-1.0,0.0,0.0,-1.0440332697491113,
11,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,-0.23075707256793976,0.0,0.0,1,-0.009092603003111566,1.522224058775e-05,-0.06589554250240326,-0.0,-1.0,0.0,0.0,-1.0288460435132447,
12,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,-0.8950968384742737,1.0,0.9752259254455566,1,-0.009092603003111566,1.522224058775e-05,-0.6643397659063339,-0.0,-1.0,0.0,0.0,-1.208379310534424,
13,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,-0.17610806226730347,0.0,0.7835492491722107,1,-0.009092603003111566,1.522224058775e-05,-0.7189887762069702,-0.0,-1.0,0.0,0.0,-1.2247740136246148,
14,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,-0.7072758078575134,0.3907816410064697,1.0,1,-0.009092603003111566,1.522224058775e-05,-0.53116774559021,-0.0,-1.0,0.0,0.0,-1.1684277044395868,
15,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,1.0,0.0,1.0,1,-0.009092603003111566,1.522224058775e-05,-1.7072758078575134,-0.0,-1.0,0.0,0.0,-1.5212601231197778,
16,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,1.0,0.4045847952365875,0.0,1,-0.009092603003111566,1.522224058775e-05,-0.0,-0.0,-1.0,0.0,0.0,-1.0090773807625237,
17,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,0.2949017286300659,0.0,0.0,1,-0.009092603003111566,1.522224058775e-05,-0.7050982713699341,-0.0,-1.0,0.0,0.0,-1.220606862173504,
18,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,-0.7143887281417847,0.0,0.3392234742641449,1,-0.009092603003111566,1.522224058775e-05,-1.0092904567718506,-0.0,-1.0,0.0,0.0,-1.311864517794079,
19,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,-1.0,0.0,0.49134522676467896,1,-0.009092603003111566,1.522224058775e-05,-0.28561127185821533,-0.0,-1.0,0.0,0.0,-1.0947607623199884,
