step,speedX,speedY,angle,trackPos,distFromStart,distRaced,damage,steer,accel,brake,gear,r_speed,r_safety,r_smooth,r_anticipation,r_time,r_terminal,r_checkpoint,reward_total,terminal_reason
0,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,0.6034035682678223,1.0,0.0,1,-0.009092603003111566,1.522224058775e-05,-0.0,-0.0,-1.0,0.0,0.0,-1.0090773807625237,
1,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,0.8748021125793457,1.0,0.0,1,-0.009092603003111566,1.522224058775e-05,-0.27139854431152344,-0.0,-1.0,0.0,0.0,-1.0904969440559809,
2,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,0.5821340680122375,1.0,0.0,1,-0.009092603003111566,1.522224058775e-05,-0.29266804456710815,-0.0,-1.0,0.0,0.0,-1.0968777941326562,
3,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,-0.7001004815101624,1.0,0.0,1,-0.009092603003111566,1.522224058775e-05,-1.2822345495224,-0.0,-1.0,0.0,0.0,-1.3937477456192437,
4,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,0.5806100964546204,0.0,0.0,1,-0.009092603003111566,1.522224058775e-05,-1.2807105779647827,-0.0,-1.0,0.0,0.0,-1.3932905541519585,
5,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,1.0,1.0,0.0,1,-0.009092603003111566,1.522224058775e-05,-0.41938990354537964,-0.0,-1.0,0.0,0.0,-1.1348943518261376,
6,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,0.17955392599105835,1.0,0.0,1,-0.009092603003111566,1.522224058775e-05,-0.8204460740089417,-0.0,-1.0,0.0,0.0,-1.2552112029652063,
7,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,0.7840365767478943,1.0,0.0,1,-0.009092603003111566,1.522224058775e-05,-0.6044826507568359,-0.0,-1.0,0.0,0.0,-1.1904221759895746,
8,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,-0.01230698823928833,1.0,0.0,1,-0.009092603003111566,1.522224058775e-05,-0.7963435649871826,-0.0,-1.0,0.0,0.0,-1.2479804502586787,
9,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,1.0,1.0,0.0,1,-0.009092603003111566,1.522224058775e-05,-1.0123069882392883,-0.0,-1.0,0.0,0.0,-1.3127694772343101,
10,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,-0.13350284099578857,1.0,0.0,1,-0.009092603003111566,1.522224058775e-05,-1.1335028409957886,-0.0,-1.0,0.0,0.0,-1.3491282330612604,
11,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,-0.3024056553840637,1.0,0.0,1,-0.009092603003111566,1.522224058775e-05,-0.16890281438827515,-0.0,-1.0,0.0,0.0,-1.0597482250790065,
12,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,-0.732610285282135,1.0,0.0,1,-0.009092603003111566,1.522224058775e-05,-0.4302046298980713,-0.0,-1.0,0.0,0.0,-1.1381387697319452,
13,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,0.1577923446893692,1.0,0.0,1,-0.009092603003111566,1.522224058775e-05,-0.8904026299715042,-0.0,-1.0,0.0,0.0,-1.276198169753975,
14,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,-1.0,0.6542491912841797,0.0,1,-0.009092603003111566,1.522224058775e-05,-1.1577923446893692,-0.0,-1.0,0.0,0.0,-1.3564150841693345,
15,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,-0.894537627696991,1.0,0.0,1,-0.009092603003111566,1.522224058775e-05,-0.10546237230300903,-0.0,-1.0,0.0,0.0,-1.0407160924534264,
16,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,-0.42286360263824463,1.0,0.0,1,-0.009092603003111566,1.522224058775e-05,-0.47167402505874634,-0.0,-1.0,0.0,0.0,-1.1505795882801477,
17,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,-1.0,1.0,0.0,1,-0.009092603003111566,1.522224058775e-05,-0.5771363973617554,-0.0,-1.0,0.0,0.0,-1.1822182999710504,
18,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,-0.9465305209159851,1.0,0.6082404851913452,1,-0.009092603003111566,1.522224058775e-05,-0.05346947908401489,-0.0,-1.0,0.0,0.0,-1.0251182244877284,
19,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,-0.8009609580039978,1.0,0.0,1,-0.009092603003111566,1.522224058775e-05,-0.1455695629119873,-0.0,-1.0,0.0,0.0,-1.05274824963612,
20,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,-0.5398759841918945,1.0,0.0,1,-0.009092603003111566,1.522224058775e-05,-0.26108497381210327,-0.0,-1.0,0.0,0.0,-1.087402872906155,
21,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,-1.0,1.0,1.0,1,-0.009092603003111566,1.522224058775e-05,-0.46012401580810547,-0.0,-1.0,0.0,0.0,-1.1471145855049554,
22,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,-1.0,1.0,0.0,1,-0.009092603003111566,1.522224058775e-05,-0.0,-0.0,-1.0,0.0,0.0,-1.0090773807625237,
23,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,-0.6491950750350952,1.0,1.0,1,-0.009092603003111566,1.522224058775e-05,-0.3508049249649048,-0.0,-1.0,0.0,0.0,-1.1143188582519952,
24,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,-1.0,1.0,0.841612696647644,1,-0.009092603003111566,1.522224058775e-05,-0.3508049249649048,-0.0,-1.0,0.0,0.0,-1.1143188582519952,
25,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,-1.0,0.0,1.0,1,-0.009092603003111566,1.522224058775e-05,-0.0,-0.0,-1.0,0.0,0.0,-1.0090773807625237,
26,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,0.006179451942443848,1.0,1.0,1,-0.009092603003111566,1.522224058775e-05,-1.0061794519424438,-0.0,-1.0,0.0,0.0,-1.3109312163452569,
27,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,-1.0,0.0,0.6928825378417969,1,-0.009092603003111566,1.522224058775e-05,-1.0061794519424438,-0.0,-1.0,0.0,0.0,-1.3109312163452569,
28,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,-1.0,1.0,0.0,1,-0.009092603003111566,1.522224058775e-05,-0.0,-0.0,-1.0,0.0,0.0,-1.0090773807625237,
29,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,-0.4286080002784729,0.09258460998535156,1.0,1,-0.009092603003111566,1.522224058775e-05,-0.5713919997215271,-0.0,-1.0,0.0,0.0,-1.180494980678982,
