step,speedX,speedY,angle,trackPos,distFromStart,distRaced,damage,steer,accel,brake,gear,r_speed,r_safety,r_smooth,r_anticipation,r_time,r_terminal,r_checkpoint,reward_total,terminal_reason
0,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,1.0,1.0,0.0,1,-0.009092603003111566,1.522224058775e-05,-0.0,-0.0,-1.0,0.0,0.0,-1.0090773807625237,
1,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,-0.10318045318126678,1.0,0.0,1,-0.009092603003111566,1.522224058775e-05,-1.1031804531812668,-0.0,-1.0,0.0,0.0,-1.3400315167169037,
2,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,-0.5237869024276733,1.0,0.0,1,-0.009092603003111566,1.522224058775e-05,-0.42060644924640656,-0.0,-1.0,0.0,0.0,-1.1352593155364459,
3,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,-0.603363037109375,1.0,0.0,1,-0.009092603003111566,1.522224058775e-05,-0.07957613468170166,-0.0,-1.0,0.0,0.0,-1.0329502211670343,
4,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,0.04520396888256073,1.0,0.0,1,-0.009092603003111566,1.522224058775e-05,-0.6485670059919357,-0.0,-1.0,0.0,0.0,-1.2036474825601045,
5,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,-1.0,1.0,0.0,1,-0.009092603003111566,1.522224058775e-05,-1.0452039688825607,-0.0,-1.0,0.0,0.0,-1.3226385714272921,
6,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,0.48103389143943787,1.0,0.0,1,-0.009092603003111566,1.522224058775e-05,-1.4810338914394379,-0.0,-1.0,0.0,0.0,-1.453387548194355,
7,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,0.1193760335445404,1.0,0.0,1,-0.009092603003111566,1.522224058775e-05,-0.36165785789489746,-0.0,-1.0,0.0,0.0,-1.117574738130993,
8,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,-0.1983487904071808,1.0,0.0,1,-0.009092603003111566,1.522224058775e-05,-0.3177248239517212,-0.0,-1.0,0.0,0.0,-1.1043948279480402,
9,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,-0.2252567857503891,1.0,0.0,1,-0.009092603003111566,1.522224058775e-05,-0.026907995343208313,-0.0,-1.0,0.0,0.0,-1.0171497793654862,
10,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,-0.23037873208522797,1.0,0.0,1,-0.009092603003111566,1.522224058775e-05,-0.005121946334838867,-0.0,-1.0,0.0,0.0,-1.0106139646629755,
11,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,-1.0,1.0,0.0,1,-0.009092603003111566,1.522224058775e-05,-0.769621267914772,-0.0,-1.0,0.0,0.0,-1.2399637611369554,
12,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,-1.0,1.0,1.0,1,-0.009092603003111566,1.522224058775e-05,-0.0,-0.0,-1.0,0.0,0.0,-1.0090773807625237,
13,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,-1.0,1.0,0.0,1,-0.009092603003111566,1.522224058775e-05,-0.0,-0.0,-1.0,0.0,0.0,-1.0090773807625237,
14,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,0.10903358459472656,1.0,0.0,1,-0.009092603003111566,1.522224058775e-05,-1.1090335845947266,-0.0,-1.0,0.0,0.0,-1.3417874561409417,
15,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,-1.0,1.0,0.3568331003189087,1,-0.009092603003111566,1.522224058775e-05,-1.1090335845947266,-0.0,-1.0,0.0,0.0,-1.3417874561409417,
16,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,-1.0,1.0,0.0,1,-0.009092603003111566,1.522224058775e-05,-0.0,-0.0,-1.0,0.0,0.0,-1.0090773807625237,
17,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,0.4068973660469055,1.0,1.0,1,-0.009092603003111566,1.522224058775e-05,-1.4068973660469055,-0.0,-1.0,0.0,0.0,-1.4311465905765954,
18,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,-0.42472001910209656,1.0,0.0,1,-0.009092603003111566,1.522224058775e-05,-0.8316173851490021,-0.0,-1.0,0.0,0.0,-1.2585625963072244,
19,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,-0.41472551226615906,1.0,0.0,1,-0.009092603003111566,1.522224058775e-05,-0.0099945068359375,-0.0,-1.0,0.0,0.0,-1.012075732813305,
20,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,-1.0,1.0,0.0,1,-0.009092603003111566,1.522224058775e-05,-0.5852744877338409,-0.0,-1.0,0.0,0.0,-1.1846597270826762,
21,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,-1.0,1.0,0.11200425028800964,1,-0.009092603003111566,1.522224058775e-05,-0.0,-0.0,-1.0,0.0,0.0,-1.0090773807625237,
