step,speedX,speedY,angle,trackPos,distFromStart,distRaced,damage,steer,accel,brake,gear,r_speed,r_safety,r_smooth,r_anticipation,r_time,r_terminal,r_checkpoint,reward_total,terminal_reason
0,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,-0.15411750972270966,1.0,0.0,1,-0.009092603003111566,1.522224058775e-05,-0.0,-0.0,-1.0,0.0,0.0,-1.0090773807625237,
1,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,-1.0,0.7052878141403198,0.0,1,-0.009092603003111566,1.522224058775e-05,-0.8458824902772903,-0.0,-1.0,0.0,0.0,-1.262842127845711,
2,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,-1.0,0.9509744644165039,0.0,1,-0.009092603003111566,1.522224058775e-05,-0.0,-0.0,-1.0,0.0,0.0,-1.0090773807625237,
3,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,-1.0,1.0,0.0,1,-0.009092603003111566,1.522224058775e-05,-0.0,-0.0,-1.0,0.0,0.0,-1.0090773807625237,
4,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,-0.7808897495269775,0.3032880425453186,0.0,1,-0.009092603003111566,1.522224058775e-05,-0.21911025047302246,-0.0,-1.0,0.0,0.0,-1.0748104559044305,
5,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,0.20414789021015167,0.0,0.08702632784843445,1,-0.009092603003111566,1.522224058775e-05,-0.9850376397371292,-0.0,-1.0,0.0,0.0,-1.3045886726836624,
6,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,0.2717304229736328,0.5011266469955444,0.3498932123184204,1,-0.009092603003111566,1.522224058775e-05,-0.06758253276348114,-0.0,-1.0,0.0,0.0,-1.0293521405915682,
7,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,0.3503119945526123,0.5837935209274292,0.0,1,-0.009092603003111566,1.522224058775e-05,-0.07858157157897949,-0.0,-1.0,0.0,0.0,-1.0326518522362176,
8,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,1.0,1.0,0.0,1,-0.009092603003111566,1.522224058775e-05,-0.6496880054473877,-0.0,-1.0,0.0,0.0,-1.20398378239674,
9,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,-0.7912167310714722,0.526787281036377,1.0,1,-0.009092603003111566,1.522224058775e-05,-1.7912167310714722,-0.0,-1.0,0.0,0.0,-1.5464424000839654,
10,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,0.28908464312553406,1.0,0.4981596767902374,1,-0.009092603003111566,1.522224058775e-05,-1.0803013741970062,-0.0,-1.0,0.0,0.0,-1.3331677930216257,
11,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,0.5909429788589478,1.0,0.15093359351158142,1,-0.009092603003111566,1.522224058775e-05,-0.3018583357334137,-0.0,-1.0,0.0,0.0,-1.0996348814825478,
12,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,0.8077945709228516,0.0,0.0,1,-0.009092603003111566,1.522224058775e-05,-0.2168515920639038,-0.0,-1.0,0.0,0.0,-1.074132858381695,
13,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,-0.7698895335197449,1.0,0.8432196974754333,1,-0.009092603003111566,1.522224058775e-05,-1.5776841044425964,-0.0,-1.0,0.0,0.0,-1.4823826120953028,
14,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,-1.0,1.0,0.0,1,-0.009092603003111566,1.522224058775e-05,-0.23011046648025513,-0.0,-1.0,0.0,0.0,-1.0781105207066004,
15,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,-0.1859079897403717,0.3541487753391266,1.0,1,-0.009092603003111566,1.522224058775e-05,-0.8140920102596283,-0.0,-1.0,0.0,0.0,-1.2533049838404122,
16,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,-1.0,0.0,0.9563276767730713,1,-0.009092603003111566,1.522224058775e-05,-0.8140920102596283,-0.0,-1.0,0.0,0.0,-1.2533049838404122,
17,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,-0.1253836750984192,0.28275060653686523,0.42624497413635254,1,-0.009092603003111566,1.522224058775e-05,-0.8746163249015808,-0.0,-1.0,0.0,0.0,-1.271462278232998,
18,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,-1.0,1.0,1.0,1,-0.009092603003111566,1.522224058775e-05,-0.8746163249015808,-0.0,-1.0,0.0,0.0,-1.271462278232998,
19,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,-1.0,0.9353677034378052,0.940382719039917,1,-0.009092603003111566,1.522224058775e-05,-0.0,-0.0,-1.0,0.0,0.0,-1.0090773807625237,
