step,speedX,speedY,angle,trackPos,distFromStart,distRaced,damage,steer,accel,brake,gear,r_speed,r_safety,r_smooth,r_anticipation,r_time,r_terminal,r_checkpoint,reward_total,terminal_reason
0,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,-0.17264747619628906,1.0,0.0,1,-0.009092603003111566,1.522224058775e-05,-0.0,-0.0,-1.0,0.0,0.0,-1.0090773807625237,
1,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,1.0,1.0,0.0,1,-0.009092603003111566,1.522224058775e-05,-1.172647476196289,-0.0,-1.0,0.0,0.0,-1.3608716236214105,
2,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,0.24311280250549316,1.0,0.0,1,-0.009092603003111566,1.522224058775e-05,-0.7568871974945068,-0.0,-1.0,0.0,0.0,-1.2361435400108758,
3,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,1.0,1.0,0.0,1,-0.009092603003111566,1.522224058775e-05,-0.7568871974945068,-0.0,-1.0,0.0,0.0,-1.2361435400108758,
4,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,1.0,1.0,0.0,1,-0.009092603003111566,1.522224058775e-05,-0.0,-0.0,-1.0,0.0,0.0,-1.0090773807625237,
5,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,1.0,1.0,0.0,1,-0.009092603003111566,1.522224058775e-05,-0.0,-0.0,-1.0,0.0,0.0,-1.0090773807625237,
6,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,0.6340333223342896,1.0,0.0,1,-0.009092603003111566,1.522224058775e-05,-0.36596667766571045,-0.0,-1.0,0.0,0.0,-1.118867384062237,
7,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,-0.4414867162704468,1.0,0.0,1,-0.009092603003111566,1.522224058775e-05,-1.0755200386047363,-0.0,-1.0,0.0,0.0,-1.3317333923439447,
8,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,-0.2726023495197296,1.0,0.0,1,-0.009092603003111566,1.522224058775e-05,-0.16888436675071716,-0.0,-1.0,0.0,0.0,-1.059742690787739,
9,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,0.646904468536377,1.0,0.0,1,-0.009092603003111566,1.522224058775e-05,-0.9195068180561066,-0.0,-1.0,0.0,0.0,-1.2849294261793558,
10,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,-0.6418632864952087,1.0,0.0,1,-0.009092603003111566,1.522224058775e-05,-1.2887677550315857,-0.0,-1.0,0.0,0.0,-1.3957077072719994,
11,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,1.0,1.0,0.0,1,-0.009092603003111566,1.522224058775e-05,-1.6418632864952087,-0.0,-1.0,0.0,0.0,-1.5016363667110864,
12,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,-0.6039057374000549,1.0,0.0,1,-0.009092603003111566,1.522224058775e-05,-1.603905737400055,-0.0,-1.0,0.0,0.0,-1.4902491019825401,
13,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,1.0,1.0,0.0,1,-0.009092603003111566,1.522224058775e-05,-1.603905737400055,-0.0,-1.0,0.0,0.0,-1.4902491019825401,
14,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,-0.4129237234592438,1.0,0.0,1,-0.009092603003111566,1.522224058775e-05,-1.4129237234592438,-0.0,-1.0,0.0,0.0,-1.432954497800297,
15,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,-0.5870463252067566,1.0,0.0,1,-0.009092603003111566,1.522224058775e-05,-0.17412260174751282,-0.0,-1.0,0.0,0.0,-1.0613141612867776,
16,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,-0.8050600290298462,1.0,0.0,1,-0.009092603003111566,1.522224058775e-05,-0.2180137038230896,-0.0,-1.0,0.0,0.0,-1.0744814919094507,
17,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,-0.9433935880661011,1.0,0.0,1,-0.009092603003111566,1.522224058775e-05,-0.13833355903625488,-0.0,-1.0,0.0,0.0,-1.0505774484734003,
18,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,-1.0,1.0,0.0,1,-0.009092603003111566,1.522224058775e-05,-0.056606411933898926,-0.0,-1.0,0.0,0.0,-1.0260593043426935,
19,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,-1.0,1.0,0.0,1,-0.009092603003111566,1.522224058775e-05,-0.0,-0.0,-1.0,0.0,0.0,-1.0090773807625237,
20,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,-1.0,1.0,0.0,1,-0.009092603003111566,1.522224058775e-05,-0.0,-0.0,-1.0,0.0,0.0,-1.0090773807625237,
21,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,-0.9563955068588257,1.0,0.0,1,-0.009092603003111566,1.522224058775e-05,-0.043604493141174316,-0.0,-1.0,0.0,0.0,-1.0221587287048761,
22,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,-1.0,1.0,0.0,1,-0.009092603003111566,1.522224058775e-05,-0.043604493141174316,-0.0,-1.0,0.0,0.0,-1.0221587287048761,
23,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,-0.6260650157928467,1.0,0.0,1,-0.009092603003111566,1.522224058775e-05,-0.3739349842071533,-0.0,-1.0,0.0,0.0,-1.1212578760246699,
24,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,-1.0,1.0,0.0,1,-0.009092603003111566,1.522224058775e-05,-0.3739349842071533,-0.0,-1.0,0.0,0.0,-1.1212578760246699,
