step,speedX,speedY,angle,trackPos,distFromStart,distRaced,damage,steer,accel,brake,gear,r_speed,r_safety,r_smooth,r_anticipation,r_time,r_terminal,r_checkpoint,reward_total,terminal_reason
0,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,-0.04578018561005592,1.0,0.0,1,-0.009092603003111566,1.522224058775e-05,-0.0,-0.0,-1.0,0.0,0.0,-1.0090773807625237,
1,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,-0.31512874364852905,1.0,0.0,1,-0.009092603003111566,1.522224058775e-05,-0.26934855803847313,-0.0,-1.0,0.0,0.0,-1.0898819481740658,
2,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,-0.7666119933128357,1.0,0.0,1,-0.009092603003111566,1.522224058775e-05,-0.45148324966430664,-0.0,-1.0,0.0,0.0,-1.1445223556618158,
3,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,0.4268990755081177,1.0,0.0,1,-0.009092603003111566,1.522224058775e-05,-1.1935110688209534,-0.0,-1.0,0.0,0.0,-1.3671307014088097,
4,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,-0.8644124269485474,1.0,0.0,1,-0.009092603003111566,1.522224058775e-05,-1.291311502456665,-0.0,-1.0,0.0,0.0,-1.3964708314995233,
5,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,-1.0,1.0,0.0,1,-0.009092603003111566,1.522224058775e-05,-0.13558757305145264,-0.0,-1.0,0.0,0.0,-1.0497536526779596,
6,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,-1.0,1.0,0.0,1,-0.009092603003111566,1.522224058775e-05,-0.0,-0.0,-1.0,0.0,0.0,-1.0090773807625237,
7,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,-0.12247532606124878,1.0,0.0,1,-0.009092603003111566,1.522224058775e-05,-0.8775246739387512,-0.0,-1.0,0.0,0.0,-1.2723347829441491,
8,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,-1.0,1.0,0.0,1,-0.009092603003111566,1.522224058775e-05,-0.8775246739387512,-0.0,-1.0,0.0,0.0,-1.2723347829441491,
9,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,-0.5570492148399353,1.0,0.0,1,-0.009092603003111566,1.522224058775e-05,-0.4429507851600647,-0.0,-1.0,0.0,0.0,-1.1419626163105432,
