step,speedX,speedY,angle,trackPos,distFromStart,distRaced,damage,steer,accel,brake,gear,r_speed,r_safety,r_smooth,r_anticipation,r_time,r_terminal,r_checkpoint,reward_total,terminal_reason
0,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,1.0,1.0,0.0,1,-0.009092603003111566,1.522224058775e-05,-0.0,-0.0,-1.0,0.0,0.0,-1.0090773807625237,
1,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,0.9940242171287537,1.0,0.0,1,-0.009092603003111566,1.522224058775e-05,-0.005975782871246338,-0.0,-1.0,0.0,0.0,-1.0108701156238977,
2,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,0.16665083169937134,1.0,0.0,1,-0.009092603003111566,1.522224058775e-05,-0.8273733854293823,-0.0,-1.0,0.0,0.0,-1.2572893963913385,
3,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,1.0,1.0,0.0,1,-0.009092603003111566,1.522224058775e-05,-0.8333491683006287,-0.0,-1.0,0.0,0.0,-1.2590821312527125,
4,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,-0.13602036237716675,0.0,0.0,1,-0.009092603003111566,1.522224058775e-05,-1.1360203623771667,-0.0,-1.0,0.0,0.0,-1.349883489475674,
5,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,1.0,1.0,0.0,1,-0.009092603003111566,1.522224058775e-05,-1.1360203623771667,-0.0,-1.0,0.0,0.0,-1.349883489475674,
6,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,-0.23290133476257324,1.0,0.0,1,-0.009092603003111566,1.522224058775e-05,-1.2329013347625732,-0.0,-1.0,0.0,0.0,-1.3789477811912958,
7,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,1.0,1.0,0.0,1,-0.009092603003111566,1.522224058775e-05,-1.2329013347625732,-0.0,-1.0,0.0,0.0,-1.3789477811912958,
8,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,-0.35726162791252136,1.0,0.0,1,-0.009092603003111566,1.522224058775e-05,-1.3572616279125214,-0.0,-1.0,0.0,0.0,-1.4162558691362803,
9,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,0.48227372765541077,1.0,0.0,1,-0.009092603003111566,1.522224058775e-05,-0.8395353555679321,-0.0,-1.0,0.0,0.0,-1.2609379874329034,
10,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,0.7681318521499634,1.0,0.0,1,-0.009092603003111566,1.522224058775e-05,-0.2858581244945526,-0.0,-1.0,0.0,0.0,-1.0948348181108896,
11,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,-0.744144082069397,1.0,0.0,1,-0.009092603003111566,1.522224058775e-05,-1.5122759342193604,-0.0,-1.0,0.0,0.0,-1.4627601610283318,
12,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,-1.0,1.0,0.0,1,-0.009092603003111566,1.522224058775e-05,-0.255855917930603,-0.0,-1.0,0.0,0.0,-1.0858341561417046,
13,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,-1.0,1.0,0.0,1,-0.009092603003111566,1.522224058775e-05,-0.0,-0.0,-1.0,0.0,0.0,-1.0090773807625237,
14,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,0.28993505239486694,0.0,0.4775625467300415,1,-0.009092603003111566,1.522224058775e-05,-1.289935052394867,-0.0,-1.0,0.0,0.0,-1.396057896480984,
15,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,0.6565876007080078,1.0,0.4065609872341156,1,-0.009092603003111566,1.522224058775e-05,-0.36665254831314087,-0.0,-1.0,0.0,0.0,-1.1190731452564662,
16,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,-0.6465891003608704,1.0,1.0,1,-0.009092603003111566,1.522224058775e-05,-1.3031767010688782,-0.0,-1.0,0.0,0.0,-1.4000303910831873,
17,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,-1.0,1.0,1.0,1,-0.009092603003111566,1.522224058775e-05,-0.35341089963912964,-0.0,-1.0,0.0,0.0,-1.1151006506542627,
18,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,-0.7111203670501709,1.0,0.1640254557132721,1,-0.009092603003111566,1.522224058775e-05,-0.2888796329498291,-0.0,-1.0,0.0,0.0,-1.0957412706474725,
19,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,-1.0,0.0,0.0,1,-0.009092603003111566,1.522224058775e-05,-0.2888796329498291,-0.0,-1.0,0.0,0.0,-1.0957412706474725,
20,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,-0.9430503845214844,1.0,1.0,1,-0.009092603003111566,1.522224058775e-05,-0.056949615478515625,-0.0,-1.0,0.0,0.0,-1.0261622654060785,
21,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,-0.348808228969574,0.0,0.0,1,-0.009092603003111566,1.522224058775e-05,-0.5942421555519104,-0.0,-1.0,0.0,0.0,-1.187350027428097,
22,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,0.02914130687713623,1.0,0.0,1,-0.009092603003111566,1.522224058775e-05,-0.3779495358467102,-0.0,-1.0,0.0,0.0,-1.1224622415165368,
23,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,-1.0,0.0,0.6892942190170288,1,-0.009092603003111566,1.522224058775e-05,-1.0291413068771362,-0.0,-1.0,0.0,0.0,-1.3178197728256646,
24,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,-0.5142885446548462,1.0,1.0,1,-0.009092603003111566,1.522224058775e-05,-0.4857114553451538,-0.0,-1.0,0.0,0.0,-1.15479081736607,
25,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,-0.950441837310791,0.0,1.0,1,-0.009092603003111566,1.522224058775e-05,-0.4361532926559448,-0.0,-1.0,0.0,0.0,-1.1399233685593073,
26,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,-0.82593834400177,1.0,1.0,1,-0.009092603003111566,1.522224058775e-05,-0.124503493309021,-0.0,-1.0,0.0,0.0,-1.0464284287552301,
27,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,-1.0,1.0,1.0,1,-0.009092603003111566,1.522224058775e-05,-0.17406165599822998,-0.0,-1.0,0.0,0.0,-1.0612958775619927,
28,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,-1.0,1.0,1.0,1,-0.009092603003111566,1.522224058775e-05,-0.0,-0.0,-1.0,0.0,0.0,-1.0090773807625237,
29,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,-1.0,1.0,1.0,1,-0.009092603003111566,1.522224058775e-05,-0.0,-0.0,-1.0,0.0,0.0,-1.0090773807625237,
30,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,-1.0,1.0,1.0,1,-0.009092603003111566,1.522224058775e-05,-0.0,-0.0,-1.0,0.0,0.0,-1.0090773807625237,
31,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,-0.08154487609863281,1.0,1.0,1,-0.009092603003111566,1.522224058775e-05,-0.9184551239013672,-0.0,-1.0,0.0,0.0,-1.284613917932934,
32,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,-1.0,0.0,1.0,1,-0.009092603003111566,1.522224058775e-05,-0.9184551239013672,-0.0,-1.0,0.0,0.0,-1.284613917932934,
33,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,-1.0,1.0,1.0,1,-0.009092603003111566,1.522224058775e-05,-0.0,-0.0,-1.0,0.0,0.0,-1.0090773807625237,
34,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,-1.0,0.0,1.0,1,-0.009092603003111566,1.522224058775e-05,-0.0,-0.0,-1.0,0.0,0.0,-1.0090773807625237,
35,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,-1.0,1.0,1.0,1,-0.009092603003111566,1.522224058775e-05,-0.0,-0.0,-1.0,0.0,0.0,-1.0090773807625237,
36,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,0.19100666046142578,0.0,0.6028851270675659,1,-0.009092603003111566,1.522224058775e-05,-1.1910066604614258,-0.0,-1.0,0.0,0.0,-1.3663793789009515,
37,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,-1.0,1.0,1.0,1,-0.009092603003111566,1.522224058775e-05,-1.1910066604614258,-0.0,-1.0,0.0,0.0,-1.3663793789009515,
38,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,-1.0,1.0,1.0,1,-0.009092603003111566,1.522224058775e-05,-0.0,-0.0,-1.0,0.0,0.0,-1.0090773807625237,
39,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,-1.0,1.0,1.0,1,-0.009092603003111566,1.522224058775e-05,-0.0,-0.0,-1.0,0.0,0.0,-1.0090773807625237,
40,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,-1.0,1.0,1.0,1,-0.009092603003111566,1.522224058775e-05,-0.0,-0.0,-1.0,0.0,0.0,-1.0090773807625237,
41,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,-0.703292727470398,0.0,0.0,1,-0.009092603003111566,1.522224058775e-05,-0.29670727252960205,-0.0,-1.0,0.0,0.0,-1.0980895625214044,
42,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,-1.0,0.0,1.0,1,-0.009092603003111566,1.522224058775e-05,-0.29670727252960205,-0.0,-1.0,0.0,0.0,-1.0980895625214044,
43,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,-1.0,1.0,0.16552257537841797,1,-0.009092603003111566,1.522224058775e-05,-0.0,-0.0,-1.0,0.0,0.0,-1.0090773807625237,
44,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,-0.5240526795387268,1.0,0.2162914276123047,1,-0.009092603003111566,1.522224058775e-05,-0.4759473204612732,-0.0,-1.0,0.0,0.0,-1.1518615769009057,
