step,speedX,speedY,angle,trackPos,distFromStart,distRaced,damage,steer,accel,brake,gear,r_speed,r_safety,r_smooth,r_anticipation,r_time,r_terminal,r_checkpoint,reward_total,terminal_reason
0,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,0.35504087805747986,1.0,0.0,1,-0.009092603003111566,1.522224058775e-05,-0.0,-0.0,-1.0,0.0,0.0,-1.0090773807625237,
1,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,0.343227356672287,1.0,0.0,1,-0.009092603003111566,1.522224058775e-05,-0.011813521385192871,-0.0,-1.0,0.0,0.0,-1.0126214371780817,
2,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,0.41308897733688354,1.0,0.0,1,-0.009092603003111566,1.522224058775e-05,-0.06986162066459656,-0.0,-1.0,0.0,0.0,-1.0300358669619027,
3,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,-0.8931012153625488,1.0,0.0,1,-0.009092603003111566,1.522224058775e-05,-1.3061901926994324,-0.0,-1.0,0.0,0.0,-1.4009344385723534,
4,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,0.6979098320007324,1.0,0.0,1,-0.009092603003111566,1.522224058775e-05,-1.5910110473632812,-0.0,-1.0,0.0,0.0,-1.4863806949715082,
5,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,0.21502113342285156,1.0,0.0,1,-0.009092603003111566,1.522224058775e-05,-0.48288869857788086,-0.0,-1.0,0.0,0.0,-1.1539439903358881,
6,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,0.6629265546798706,1.0,0.09853816032409668,1,-0.009092603003111566,1.522224058775e-05,-0.44790542125701904,-0.0,-1.0,0.0,0.0,-1.1434490071396295,
7,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,0.37146371603012085,1.0,0.0,1,-0.009092603003111566,1.522224058775e-05,-0.29146283864974976,-0.0,-1.0,0.0,0.0,-1.0965162323574487,
8,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,-0.9083402156829834,1.0,0.0,1,-0.009092603003111566,1.522224058775e-05,-1.2798039317131042,-0.0,-1.0,0.0,0.0,-1.393018560276455,
9,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,0.06279230117797852,1.0,0.0,1,-0.009092603003111566,1.522224058775e-05,-0.9711325168609619,-0.0,-1.0,0.0,0.0,-1.3004171358208123,
10,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,0.5772972106933594,1.0,0.0,1,-0.009092603003111566,1.522224058775e-05,-0.5145049095153809,-0.0,-1.0,0.0,0.0,-1.163428853617138,
11,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,-0.29436224699020386,1.0,0.0,1,-0.009092603003111566,1.522224058775e-05,-0.8716594576835632,-0.0,-1.0,0.0,0.0,-1.2705752180675929,
12,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,-0.3725796639919281,1.0,0.0,1,-0.009092603003111566,1.522224058775e-05,-0.07821741700172424,-0.0,-1.0,0.0,0.0,-1.0325426058630411,
