step,speedX,speedY,angle,trackPos,distFromStart,distRaced,damage,steer,accel,brake,gear,r_speed,r_safety,r_ttc,r_smooth,r_anticipation,r_time,r_terminal,reward_total,terminal_reason
0,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,0.01969541609287262,1.0,0.5487220883369446,1,0.0,0.0,0.0,-0.0,-0.0,-1.0,0.0,-1.0,
1,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,-1.0,0.7659573554992676,0.0,1,0.0,0.0,0.0,-1.0196954160928726,-0.0,-1.0,0.0,-1.3059086248278617,
2,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,0.3381345570087433,0.0,0.0,1,0.0,0.0,0.0,-1.3381345570087433,-0.0,-1.0,0.0,-1.401440367102623,
3,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,-0.8201040029525757,1.0,0.0,1,0.0,0.0,0.0,-1.158238559961319,-0.0,-1.0,0.0,-1.3474715679883957,
4,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,0.9683524370193481,0.0,0.0,1,0.0,0.0,0.0,-1.7884564399719238,-0.0,-1.0,0.0,-1.5365369319915771,
5,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,-0.5196191072463989,1.0,0.0,1,0.0,0.0,0.0,-1.487971544265747,-0.0,-1.0,0.0,-1.4463914632797241,
6,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,-0.9465770721435547,0.0,0.0,1,0.0,0.0,0.0,-0.42695796489715576,-0.0,-1.0,0.0,-1.1280873894691468,
7,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,0.3402771055698395,0.0,0.0,1,0.0,0.0,0.0,-1.2868541777133942,-0.0,-1.0,0.0,-1.3860562533140182,
8,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,0.5502496957778931,0.2204766422510147,0.0,1,0.0,0.0,0.0,-0.2099725902080536,-0.0,-1.0,0.0,-1.062991777062416,
9,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,1.0,0.21109849214553833,0.21997058391571045,1,0.0,0.0,0.0,-0.44975030422210693,-0.0,-1.0,0.0,-1.134925091266632,
10,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,0.6667078733444214,1.0,0.9031485915184021,1,0.0,0.0,0.0,-0.3332921266555786,-0.0,-1.0,0.0,-1.0999876379966735,
11,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,0.4920641779899597,1.0,0.0,1,0.0,0.0,0.0,-0.17464369535446167,-0.0,-1.0,0.0,-1.0523931086063385,
12,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,-1.0,0.0,0.0,1,0.0,0.0,0.0,-1.4920641779899597,-0.0,-1.0,0.0,-1.4476192533969878,
13,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,1.0,1.0,1.0,1,0.0,0.0,0.0,-2.0,-0.0,-1.0,0.0,-1.6,
14,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,-0.5494710206985474,0.0,0.0,1,0.0,0.0,0.0,-1.5494710206985474,-0.0,-1.0,0.0,-1.4648413062095642,
15,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,0.3603397607803345,0.9148691892623901,0.0,1,0.0,0.0,0.0,-0.9098107814788818,-0.0,-1.0,0.0,-1.2729432344436646,
16,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,-0.5727189779281616,0.0,0.08731673657894135,1,0.0,0.0,0.0,-0.9330587387084961,-0.0,-1.0,0.0,-1.2799176216125487,
17,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,0.8798319101333618,1.0,0.0,1,0.0,0.0,0.0,-1.4525508880615234,-0.0,-1.0,0.0,-1.435765266418457,
18,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,0.17234747111797333,0.0,1.0,1,0.0,0.0,0.0,-0.7074844390153885,-0.0,-1.0,0.0,-1.2122453317046165,
19,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,-0.6080002784729004,0.0,0.24379706382751465,1,0.0,0.0,0.0,-0.7803477495908737,-0.0,-1.0,0.0,-1.234104324877262,
20,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,-0.4336504340171814,0.39438530802726746,0.0,1,0.0,0.0,0.0,-0.174349844455719,-0.0,-1.0,0.0,-1.0523049533367157,
21,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,0.13188862800598145,1.0,0.9123413562774658,1,0.0,0.0,0.0,-0.5655390620231628,-0.0,-1.0,0.0,-1.169661718606949,
22,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,-1.0,0.0,0.28647923469543457,1,0.0,0.0,0.0,-1.1318886280059814,-0.0,-1.0,0.0,-1.3395665884017944,
23,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,-0.7867300510406494,0.0,0.0,1,0.0,0.0,0.0,-0.21326994895935059,-0.0,-1.0,0.0,-1.0639809846878052,
24,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,-0.181736022233963,0.4101356267929077,0.0,1,0.0,0.0,0.0,-0.6049940288066864,-0.0,-1.0,0.0,-1.1814982086420058,
25,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,-0.04105496406555176,0.0,0.6833222508430481,1,0.0,0.0,0.0,-0.14068105816841125,-0.0,-1.0,0.0,-1.0422043174505233,
26,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,-1.0,0.0,0.0,1,0.0,0.0,0.0,-0.9589450359344482,-0.0,-1.0,0.0,-1.2876835107803344,
27,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,0.44467923045158386,0.603498101234436,0.0,1,0.0,0.0,0.0,-1.4446792304515839,-0.0,-1.0,0.0,-1.433403769135475,
28,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,-0.30820855498313904,0.0,0.0,1,0.0,0.0,0.0,-0.7528877854347229,-0.0,-1.0,0.0,-1.225866335630417,
29,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,-1.0,0.0,0.0,1,0.0,0.0,0.0,-0.691791445016861,-0.0,-1.0,0.0,-1.2075374335050584,
30,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,1.0,0.9893721342086792,0.0,1,0.0,0.0,0.0,-2.0,-0.0,-1.0,0.0,-1.6,
31,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,-0.8743287920951843,0.0,0.0,1,0.0,0.0,0.0,-1.8743287920951843,-0.0,-1.0,0.0,-1.5622986376285553,
32,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,1.0,0.0,0.4634987711906433,1,0.0,0.0,0.0,-1.8743287920951843,-0.0,-1.0,0.0,-1.5622986376285553,
33,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,0.10614386200904846,0.0,0.0,1,0.0,0.0,0.0,-0.8938561379909515,-0.0,-1.0,0.0,-1.2681568413972855,
34,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,0.9503358602523804,0.596195638179779,0.12674249708652496,1,0.0,0.0,0.0,-0.8441919982433319,-0.0,-1.0,0.0,-1.2532575994729995,
35,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,-1.0,0.0,0.4525291919708252,1,0.0,0.0,0.0,-1.9503358602523804,-0.0,-1.0,0.0,-1.585100758075714,
36,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,-0.043125659227371216,0.0,0.0,1,0.0,0.0,0.0,-0.9568743407726288,-0.0,-1.0,0.0,-1.2870623022317886,
37,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,-1.0,0.0,0.0,1,0.0,0.0,0.0,-0.9568743407726288,-0.0,-1.0,0.0,-1.2870623022317886,
38,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,1.0,0.0,0.0,1,0.0,0.0,0.0,-2.0,-0.0,-1.0,0.0,-1.6,
39,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,0.5066792964935303,0.0,0.07897160947322845,1,0.0,0.0,0.0,-0.4933207035064697,-0.0,-1.0,0.0,-1.1479962110519408,
40,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,1.0,0.25909918546676636,0.0,1,0.0,0.0,0.0,-0.4933207035064697,-0.0,-1.0,0.0,-1.1479962110519408,
41,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,1.0,0.2867943048477173,0.6535205245018005,1,0.0,0.0,0.0,-0.0,-0.0,-1.0,0.0,-1.0,
42,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,0.8134661912918091,1.0,0.0,1,0.0,0.0,0.0,-0.18653380870819092,-0.0,-1.0,0.0,-1.0559601426124572,
43,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,-0.8048264980316162,0.0,0.2606757581233978,1,0.0,0.0,0.0,-1.6182926893234253,-0.0,-1.0,0.0,-1.4854878067970276,
44,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,0.563773512840271,0.0,1.0,1,0.0,0.0,0.0,-1.3686000108718872,-0.0,-1.0,0.0,-1.410580003261566,
45,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,0.940498948097229,0.4729294180870056,0.0,1,0.0,0.0,0.0,-0.376725435256958,-0.0,-1.0,0.0,-1.1130176305770874,
