step,speedX,speedY,angle,trackPos,distFromStart,distRaced,damage,steer,accel,brake,gear,r_speed,r_safety,r_smooth,r_anticipation,r_time,r_terminal,reward_total,terminal_reason
0,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,-0.7938700318336487,1.0,0.0,1,-0.009092603003111566,0.0,-0.0,-0.0,-1.0,0.0,-1.0090926030031115,
1,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,-0.6476365327835083,0.4533213675022125,0.0,1,-0.009092603003111566,0.0,-0.14623349905014038,-0.0,-1.0,0.0,-1.0529626527181537,
2,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,-1.0,0.0,0.0,1,-0.009092603003111566,0.0,-0.3523634672164917,-0.0,-1.0,0.0,-1.1148016431680592,
3,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,-1.0,0.0,0.33526167273521423,1,-0.009092603003111566,0.0,-0.0,-0.0,-1.0,0.0,-1.0090926030031115,
4,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,-0.6280831694602966,0.7753646969795227,1.0,1,-0.009092603003111566,0.0,-0.37191683053970337,-0.0,-1.0,0.0,-1.1206676521650225,
5,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,-1.0,0.0,0.0,1,-0.009092603003111566,0.0,-0.37191683053970337,-0.0,-1.0,0.0,-1.1206676521650225,
6,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,-0.5949119925498962,0.0,0.0,1,-0.009092603003111566,0.0,-0.40508800745010376,-0.0,-1.0,0.0,-1.1306190052381426,
7,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,0.9051294922828674,1.0,0.0,1,-0.009092603003111566,0.0,-1.5000414848327637,-0.0,-1.0,0.0,-1.4591050484529406,
8,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,-1.0,0.7675594687461853,0.0,1,-0.009092603003111566,0.0,-1.9051294922828674,-0.0,-1.0,0.0,-1.5806314506879717,
9,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,0.9498270750045776,0.03464439511299133,0.0,1,-0.009092603003111566,0.0,-1.9498270750045776,-0.0,-1.0,0.0,-1.5940407255044848,
